scenario,step,time_s,uav_id,x,y,actual_obstacle_x,actual_obstacle_y,perceived_obstacle_x,perceived_obstacle_y,actual_target_x,actual_target_y,perceived_target_x,perceived_target_y,error_type,action_taken,num_perceived_detections,num_phantom_detections,dist_to_target,nearest_entity_type,nearest_entity_distance,collision_risk_flag,unnecessary_avoidance_flag,missed_response_flag,reached_goal,mission_completed_flag
false_positive,12,2.4,2,19.685,7.204,50.0,50.0,,,86.0,90.0,86.0,90.0,none,avoidance,2,0,106.079,uav_0,11.173,False,False,False,False,False
false_positive,12,2.4,3,17.457,19.58,50.0,50.0,,,90.0,86.0,90.0,86.0,none,avoidance,2,0,98.357,uav_1,12.305,False,False,False,False,False
false_positive,13,2.6,0,9.15,4.754,50.0,50.0,,,94.0,90.0,94.0,90.0,none,avoidance,1,0,120.277,uav_2,11.199,False,False,False,False,False
false_positive,13,2.6,1,5.415,19.546,50.0,50.0,,,90.0,94.0,90.0,94.0,none,avoidance,1,0,112.686,uav_3,12.247,False,False,False,False,False
false_positive,13,2.6,2,20.031,7.405,50.0,50.0,,,86.0,90.0,86.0,90.0,none,avoidance,2,0,105.707,uav_0,11.199,False,False,False,False,False
false_positive,13,2.6,3,17.656,19.927,50.0,50.0,,,90.0,86.0,90.0,86.0,none,avoidance,2,0,97.976,uav_1,12.247,False,False,False,False,False
false_positive,14,2.8,0,9.452,5.016,50.0,50.0,,,94.0,90.0,94.0,90.0,none,avoidance,1,0,119.878,uav_2,11.228,False,False,False,False,False
false_positive,14,2.8,1,5.674,19.851,50.0,50.0,,,90.0,94.0,90.0,94.0,none,avoidance,1,0,112.29,uav_3,12.19,False,False,False,False,False
false_positive,14,2.8,2,20.376,7.607,50.0,50.0,,,86.0,90.0,86.0,90.0,none,avoidance,2,0,105.333,uav_0,11.228,False,False,False,False,False
false_positive,14,2.8,3,17.857,20.273,50.0,50.0,,,90.0,86.0,90.0,86.0,none,avoidance,2,0,97.594,uav_1,12.19,False,False,False,False,False
false_positive,15,3.0,0,9.75,5.283,50.0,50.0,,,94.0,90.0,94.0,90.0,none,avoidance,1,0,119.478,uav_2,10.501,False,False,False,False,False
false_positive,15,3.0,1,5.682,20.251,50.0,50.0,,,90.0,94.0,90.0,94.0,false_positive,avoidance,2,1,112.02,uav_3,12.381,False,False,False,False,False
false_positive,15,3.0,2,19.979,7.656,50.0,50.0,,,86.0,90.0,86.0,90.0,false_positive,avoidance,3,1,105.543,uav_0,10.501,False,False,False,False,False
false_positive,15,3.0,3,18.058,20.619,50.0,50.0,,,90.0,86.0,90.0,86.0,none,avoidance,2,0,97.213,uav_1,12.381,False,False,False,False,False
false_positive,16,3.2,0,10.049,5.549,50.0,50.0,,,94.0,90.0,94.0,90.0,none,avoidance,1,0,119.079,uav_2,10.531,False,False,False,False,False
false_positive,16,3.2,1,5.944,20.553,50.0,50.0,,,90.0,94.0,90.0,94.0,none,avoidance,1,0,111.623,uav_3,12.326,False,False,False,False,False
false_positive,16,3.2,2,20.323,7.86,50.0,50.0,,,86.0,90.0,86.0,90.0,none,avoidance,2,0,105.168,uav_0,10.531,False,False,False,False,False
false_positive,16,3.2,3,18.263,20.962,50.0,50.0,,,90.0,86.0,90.0,86.0,none,avoidance,2,0,96.83,uav_1,12.326,False,False,False,False,False
false_positive,17,3.4,0,10.343,5.819,50.0,50.0,,,94.0,90.0,94.0,90.0,none,avoidance,1,0,118.679,uav_2,10.565,False,False,False,False,False
false_positive,17,3.4,1,6.207,20.855,50.0,50.0,,,90.0,94.0,90.0,94.0,none,avoidance,1,0,111.227,uav_3,12.27,False,False,False,False,False
false_positive,17,3.4,2,20.666,8.066,50.0,50.0,,,86.0,90.0,86.0,90.0,none,avoidance,2,0,104.794,uav_0,10.565,False,False,False,False,False
false_positive,17,3.4,3,18.469,21.305,50.0,50.0,,,90.0,86.0,90.0,86.0,none,avoidance,2,0,96.447,uav_1,12.27,False,False,False,False,False
false_positive,18,3.6,0,10.634,6.095,50.0,50.0,,,94.0,90.0,94.0,90.0,none,avoidance,1,0,118.28,uav_2,10.602,False,False,False,False,False
false_positive,18,3.6,1,6.472,21.155,50.0,50.0,,,90.0,94.0,90.0,94.0,none,avoidance,1,0,110.831,uav_3,12.109,False,False,False,False,False
false_positive,18,3.6,2,21.009,8.272,50.0,50.0,,,86.0,90.0,86.0,90.0,none,avoidance,2,0,104.419,uav_0,10.602,False,False,False,False,False
false_positive,18,3.6,3,18.569,21.693,50.0,50.0,,,90.0,86.0,90.0,86.0,false_positive,avoidance,3,1,96.114,uav_1,12.109,False,False,False,False,False
false_positive,19,3.8,0,10.919,6.375,50.0,50.0,,,94.0,90.0,94.0,90.0,none,avoidance,1,0,117.88,uav_2,10.642,False,False,False,False,False
false_positive,19,3.8,1,6.739,21.453,50.0,50.0,,,90.0,94.0,90.0,94.0,none,avoidance,1,0,110.434,uav_3,12.053,False,False,False,False,False
false_positive,19,3.8,2,21.351,8.479,50.0,50.0,,,86.0,90.0,86.0,90.0,none,avoidance,2,0,104.044,uav_0,10.642,False,False,False,False,False
false_positive,19,3.8,3,18.778,22.034,50.0,50.0,,,90.0,86.0,90.0,86.0,none,avoidance,2,0,95.73,uav_1,12.053,False,False,False,False,False
false_positive,20,4.0,0,11.2,6.659,50.0,50.0,,,94.0,90.0,94.0,90.0,none,avoidance,1,0,117.48,uav_2,10.687,False,False,False,False,False
false_positive,20,4.0,1,7.007,21.749,50.0,50.0,,,90.0,94.0,90.0,94.0,none,avoidance,1,0,110.036,uav_3,11.997,False,False,False,False,False
false_positive,20,4.0,2,21.693,8.686,50.0,50.0,,,86.0,90.0,86.0,90.0,none,avoidance,2,0,103.669,uav_0,10.687,False,False,False,False,False
false_positive,20,4.0,3,18.987,22.375,50.0,50.0,,,90.0,86.0,90.0,86.0,none,avoidance,2,0,95.347,uav_1,11.997,False,False,False,False,False
false_positive,21,4.2,0,11.476,6.949,50.0,50.0,,,94.0,90.0,94.0,90.0,none,avoidance,1,0,117.08,uav_2,10.736,False,False,False,False,False
false_positive,21,4.2,1,7.277,22.044,50.0,50.0,,,90.0,94.0,90.0,94.0,none,avoidance,1,0,109.639,uav_3,11.94,False,False,False,False,False
false_positive,21,4.2,2,22.035,8.894,50.0,50.0,,,86.0,90.0,86.0,90.0,none,avoidance,2,0,103.294,uav_0,10.736,False,False,False,False,False
false_positive,21,4.2,3,19.198,22.715,50.0,50.0,,,90.0,86.0,90.0,86.0,none,avoidance,2,0,94.963,uav_1,11.94,False,False,False,False,False
false_positive,22,4.4,0,11.747,7.243,50.0,50.0,,,94.0,90.0,94.0,90.0,none,avoidance,1,0,116.68,uav_2,10.791,False,False,False,False,False
false_positive,22,4.4,1,7.548,22.338,50.0,50.0,,,90.0,94.0,90.0,94.0,none,avoidance,1,0,109.241,uav_3,11.882,False,False,False,False,False
false_positive,22,4.4,2,22.376,9.103,50.0,50.0,,,86.0,90.0,86.0,90.0,none,avoidance,2,0,102.919,uav_0,10.791,False,False,False,False,False
false_positive,22,4.4,3,19.409,23.054,50.0,50.0,,,90.0,86.0,90.0,86.0,none,avoidance,2,0,94.579,uav_1,11.882,False,False,False,False,False
false_positive,23,4.6,0,12.013,7.542,50.0,50.0,,,94.0,90.0,94.0,90.0,none,avoidance,1,0,116.281,uav_2,10.85,False,False,False,False,False
false_positive,23,4.6,1,7.822,22.63,50.0,50.0,,,90.0,94.0,90.0,94.0,none,avoidance,1,0,108.844,uav_3,11.825,False,False,False,False,False
false_positive,23,4.6,2,22.718,9.311,50.0,50.0,,,86.0,90.0,86.0,90.0,none,avoidance,2,0,102.544,uav_0,10.85,False,False,False,False,False
false_positive,23,4.6,3,19.622,23.393,50.0,50.0,,,90.0,86.0,90.0,86.0,none,avoidance,2,0,94.195,uav_1,11.825,False,False,False,False,False
false_positive,24,4.8,0,12.274,7.845,50.0,50.0,,,94.0,90.0,94.0,90.0,none,avoidance,1,0,115.882,uav_2,10.914,False,False,False,False,False
