scenario,step,time_s,uav_id,x,y,actual_obstacle_x,actual_obstacle_y,perceived_obstacle_x,perceived_obstacle_y,actual_target_x,actual_target_y,perceived_target_x,perceived_target_y,error_type,action_taken,num_perceived_detections,num_phantom_detections,dist_to_target,nearest_entity_type,nearest_entity_distance,collision_risk_flag,unnecessary_avoidance_flag,missed_response_flag,reached_goal,mission_completed_flag
false_negative,7,1.4,3,16.633,17.659,50.0,50.0,,,90.0,86.0,90.0,86.0,false_negative,avoidance,1,0,100.265,uav_2,11.385,False,False,False,False,False
false_negative,8,1.6,0,7.583,4.77,50.0,50.0,,,94.0,90.0,94.0,90.0,false_negative,move,0,0,121.375,uav_2,10.748,False,False,False,False,False
false_negative,8,1.6,1,4.808,18.359,50.0,50.0,,,90.0,94.0,90.0,94.0,none,avoidance,2,0,113.927,uav_3,12.146,False,False,False,False,False
false_negative,8,1.6,2,18.188,6.515,50.0,50.0,,,86.0,90.0,86.0,90.0,none,avoidance,2,0,107.556,uav_0,10.748,False,False,False,False,False
false_negative,8,1.6,3,16.945,17.91,50.0,50.0,,,90.0,86.0,90.0,86.0,false_negative,avoidance,1,0,99.866,uav_2,11.463,False,False,False,False,False
false_negative,9,1.8,0,7.975,4.69,50.0,50.0,,,94.0,90.0,94.0,90.0,none,avoidance,2,0,121.153,uav_2,10.76,False,False,False,False,False
false_negative,9,1.8,1,4.946,18.735,50.0,50.0,,,90.0,94.0,90.0,94.0,false_negative,avoidance,1,0,113.574,uav_3,12.205,False,False,False,False,False
false_negative,9,1.8,2,18.547,6.692,50.0,50.0,,,86.0,90.0,86.0,90.0,none,avoidance,2,0,107.192,uav_0,10.76,False,False,False,False,False
false_negative,9,1.8,3,17.142,18.258,50.0,50.0,,,90.0,86.0,90.0,86.0,none,avoidance,2,0,99.485,uav_2,11.652,False,False,False,False,False
false_negative,10,2.0,0,8.368,4.614,50.0,50.0,,,94.0,90.0,94.0,90.0,none,avoidance,2,0,120.928,uav_2,10.788,False,False,False,False,False
false_negative,10,2.0,1,5.089,19.108,50.0,50.0,,,90.0,94.0,90.0,94.0,false_negative,avoidance,1,0,113.22,uav_3,12.261,False,False,False,False,False
false_negative,10,2.0,2,18.93,6.806,50.0,50.0,,,86.0,90.0,86.0,90.0,false_negative,avoidance,1,0,106.863,uav_0,10.788,False,False,False,False,False
false_negative,10,2.0,3,17.34,18.606,50.0,50.0,,,90.0,86.0,90.0,86.0,none,avoidance,2,0,99.103,uav_2,11.907,False,False,False,False,False
false_negative,11,2.2,0,8.762,4.544,50.0,50.0,,,94.0,90.0,94.0,90.0,none,avoidance,2,0,120.699,uav_2,10.803,False,False,False,False,False
false_negative,11,2.2,1,5.318,19.436,50.0,50.0,,,90.0,94.0,90.0,94.0,false_negative,avoidance,1,0,112.831,uav_3,12.328,False,False,False,False,False
false_negative,11,2.2,2,19.283,6.994,50.0,50.0,,,86.0,90.0,86.0,90.0,none,avoidance,2,0,106.495,uav_0,10.803,False,False,False,False,False
false_negative,11,2.2,3,17.633,18.878,50.0,50.0,,,90.0,86.0,90.0,86.0,false_negative,move,0,0,98.703,uav_2,11.997,False,False,False,False,False
