scenario,step,time_s,uav_id,x,y,actual_obstacle_x,actual_obstacle_y,perceived_obstacle_x,perceived_obstacle_y,actual_target_x,actual_target_y,perceived_target_x,perceived_target_y,error_type,action_taken,num_perceived_detections,num_phantom_detections,dist_to_target,nearest_entity_type,nearest_entity_distance,collision_risk_flag,unnecessary_avoidance_flag,missed_response_flag,reached_goal,mission_completed_flag
sensor_noise,79,15.8,2,39.705,24.281,50.0,50.0,,,86.0,90.0,86.0,90.0,position_noise,avoidance,1,0,80.387,uav_0,14.662,False,False,False,False,False
sensor_noise,79,15.8,3,35.461,38.718,50.0,50.0,49.02,49.594,90.0,86.0,90.0,86.0,position_noise,avoidance,2,0,72.181,obstacle,13.403,False,False,False,False,False
sensor_noise,80,16.0,0,25.376,25.65,50.0,50.0,,,94.0,90.0,94.0,90.0,position_noise,false_avoidance,1,0,94.075,uav_2,14.597,False,True,False,False,False
sensor_noise,80,16.0,1,20.612,40.257,50.0,50.0,,,90.0,94.0,90.0,94.0,none,move,0,0,87.767,uav_3,15.205,False,False,False,False,False
sensor_noise,80,16.0,2,39.936,24.608,50.0,50.0,,,86.0,90.0,86.0,90.0,position_noise,false_avoidance,1,0,79.987,uav_0,14.597,False,True,False,False,False
sensor_noise,80,16.0,3,35.763,38.98,50.0,50.0,51.312,52.326,90.0,86.0,90.0,86.0,position_noise,false_avoidance,1,0,71.781,obstacle,13.003,False,True,False,False,False
sensor_noise,81,16.2,0,25.668,25.924,50.0,50.0,,,94.0,90.0,94.0,90.0,position_noise,false_avoidance,1,0,93.675,uav_2,14.66,False,True,False,False,False
sensor_noise,81,16.2,1,20.928,40.502,50.0,50.0,,,90.0,94.0,90.0,94.0,none,move,0,0,87.367,uav_3,15.19,False,False,False,False,False
sensor_noise,81,16.2,2,40.285,24.804,50.0,50.0,,,86.0,90.0,86.0,90.0,position_noise,avoidance,2,0,79.627,uav_0,14.66,False,False,False,False,False
sensor_noise,81,16.2,3,36.066,39.242,50.0,50.0,48.358,48.5,90.0,86.0,90.0,86.0,position_noise,false_avoidance,2,0,71.381,obstacle,12.604,False,True,False,False,False
sensor_noise,82,16.4,0,25.96,26.197,50.0,50.0,,,94.0,90.0,94.0,90.0,position_noise,false_avoidance,1,0,93.275,uav_2,14.62,False,True,False,False,False
sensor_noise,82,16.4,1,21.244,40.747,50.0,50.0,,,90.0,94.0,90.0,94.0,none,move,0,0,86.967,uav_3,15.174,False,False,False,False,False
sensor_noise,82,16.4,2,40.539,25.112,50.0,50.0,,,86.0,90.0,86.0,90.0,position_noise,avoidance,1,0,79.228,uav_0,14.62,False,False,False,False,False
sensor_noise,82,16.4,3,36.368,39.504,50.0,50.0,50.654,51.713,90.0,86.0,90.0,86.0,position_noise,false_avoidance,1,0,70.981,obstacle,12.205,False,True,False,False,False
sensor_noise,83,16.6,0,26.197,26.519,50.0,50.0,,,94.0,90.0,94.0,90.0,position_noise,avoidance,1,0,92.882,uav_2,14.648,False,False,False,False,False
sensor_noise,83,16.6,1,21.561,40.992,50.0,50.0,,,90.0,94.0,90.0,94.0,none,move,0,0,86.567,uav_3,15.159,False,False,False,False,False
sensor_noise,83,16.6,2,40.803,25.413,50.0,50.0,,,86.0,90.0,86.0,90.0,position_noise,avoidance,2,0,78.831,uav_0,14.648,False,False,False,False,False
sensor_noise,83,16.6,3,36.67,39.766,50.0,50.0,48.4,50.001,90.0,86.0,90.0,86.0,position_noise,false_avoidance,2,0,70.581,obstacle,11.805,False,True,False,False,False
sensor_noise,84,16.8,0,26.489,26.793,50.0,50.0,,,94.0,90.0,94.0,90.0,position_noise,false_avoidance,1,0,92.482,uav_2,14.624,False,True,False,False,False
sensor_noise,84,16.8,1,21.877,41.237,50.0,50.0,,,90.0,94.0,90.0,94.0,none,move,0,0,86.167,uav_3,14.977,False,False,False,False,False
sensor_noise,84,16.8,2,41.073,25.708,50.0,50.0,,,86.0,90.0,86.0,90.0,position_noise,avoidance,2,0,78.434,uav_0,14.624,False,False,False,False,False
sensor_noise,84,16.8,3,36.814,40.139,50.0,50.0,49.649,48.529,90.0,86.0,90.0,86.0,position_noise,avoidance,2,0,70.228,obstacle,11.465,False,False,False,False,False
sensor_noise,85,17.0,0,26.781,27.066,50.0,50.0,,,94.0,90.0,94.0,90.0,position_noise,false_avoidance,1,0,92.082,uav_2,14.599,False,True,False,False,False
sensor_noise,85,17.0,1,22.129,41.548,50.0,50.0,,,90.0,94.0,90.0,94.0,position_noise,avoidance,1,0,85.777,uav_3,15.051,False,False,False,False,False
sensor_noise,85,17.0,2,41.341,26.005,50.0,50.0,,,86.0,90.0,86.0,90.0,position_noise,avoidance,1,0,78.037,uav_0,14.599,False,False,False,False,False
sensor_noise,85,17.0,3,37.134,40.379,50.0,50.0,51.178,50.222,90.0,86.0,90.0,86.0,position_noise,avoidance,2,0,69.829,obstacle,11.065,False,False,False,False,False
sensor_noise,86,17.2,0,26.959,27.424,50.0,50.0,,,94.0,90.0,94.0,90.0,position_noise,avoidance,1,0,91.707,uav_2,14.791,False,False,False,False,False
sensor_noise,86,17.2,1,22.445,41.792,50.0,50.0,,,90.0,94.0,90.0,94.0,none,move,0,0,85.377,uav_3,14.856,False,False,False,False,False
sensor_noise,86,17.2,2,41.698,26.185,50.0,50.0,,,86.0,90.0,86.0,90.0,position_noise,avoidance,2,0,77.685,uav_0,14.791,False,False,False,False,False
sensor_noise,86,17.2,3,37.265,40.757,50.0,50.0,49.901,50.794,90.0,86.0,90.0,86.0,position_noise,avoidance,2,0,69.483,obstacle,10.736,False,False,False,False,False
sensor_noise,87,17.4,0,27.19,27.751,50.0,50.0,,,94.0,90.0,94.0,90.0,position_noise,avoidance,1,0,91.316,uav_2,14.842,False,False,False,False,False
sensor_noise,87,17.4,1,22.751,42.05,50.0,50.0,,,90.0,94.0,90.0,94.0,position_noise,avoidance,1,0,84.978,uav_3,14.853,False,False,False,False,False
sensor_noise,87,17.4,2,41.976,26.472,50.0,50.0,,,86.0,90.0,86.0,90.0,position_noise,avoidance,1,0,77.291,uav_0,14.842,False,False,False,False,False
sensor_noise,87,17.4,3,37.568,41.017,50.0,50.0,49.458,50.023,90.0,86.0,90.0,86.0,position_noise,false_avoidance,2,0,69.083,obstacle,10.337,False,True,False,False,False
sensor_noise,88,17.6,0,27.567,27.885,50.0,50.0,,,94.0,90.0,94.0,90.0,position_noise,avoidance,2,0,90.949,uav_2,14.677,False,False,False,False,False
sensor_noise,88,17.6,1,23.076,42.284,50.0,50.0,,,90.0,94.0,90.0,94.0,position_noise,avoidance,2,0,84.578,uav_3,14.83,False,False,False,False,False
sensor_noise,88,17.6,2,42.204,26.801,50.0,50.0,,,86.0,90.0,86.0,90.0,position_noise,false_avoidance,1,0,76.891,uav_0,14.677,False,True,False,False,False
sensor_noise,88,17.6,3,37.872,41.278,50.0,50.0,49.405,52.234,90.0,86.0,90.0,86.0,position_noise,false_avoidance,2,0,68.683,obstacle,9.939,False,True,False,False,False
sensor_noise,89,17.8,0,27.796,28.213,50.0,50.0,,,94.0,90.0,94.0,90.0,position_noise,avoidance,1,0,90.557,uav_2,14.676,False,False,False,False,False
sensor_noise,89,17.8,1,23.322,42.599,50.0,50.0,,,90.0,94.0,90.0,94.0,position_noise,avoidance,1,0,84.191,uav_3,14.994,False,False,False,False,False
sensor_noise,89,17.8,2,42.432,27.13,50.0,50.0,,,86.0,90.0,86.0,90.0,position_noise,false_avoidance,1,0,76.491,uav_0,14.676,False,True,False,False,False
sensor_noise,89,17.8,3,38.264,41.358,50.0,50.0,47.875,50.009,90.0,86.0,90.0,86.0,position_noise,avoidance,2,0,68.334,obstacle,9.574,False,False,False,False,False
sensor_noise,90,18.0,0,28.088,28.486,50.0,50.0,,,94.0,90.0,94.0,90.0,position_noise,false_avoidance,1,0,90.157,uav_2,14.755,False,True,False,False,False
sensor_noise,90,18.0,1,23.568,42.914,50.0,50.0,,,90.0,94.0,90.0,94.0,position_noise,avoidance,1,0,83.803,uav_0,15.12,False,False,False,False,False
sensor_noise,90,18.0,2,42.795,27.298,50.0,50.0,,,86.0,90.0,86.0,90.0,position_noise,avoidance,2,0,76.146,uav_0,14.755,False,False,False,False,False
sensor_noise,90,18.0,3,38.639,41.496,50.0,50.0,47.975,51.479,90.0,86.0,90.0,86.0,position_noise,avoidance,3,0,67.96,obstacle,9.191,False,False,False,False,False
sensor_noise,91,18.2,0,28.279,28.837,50.0,50.0,,,94.0,90.0,94.0,90.0,position_noise,avoidance,1,0,89.778,uav_2,14.936,False,False,False,False,False
sensor_noise,91,18.2,1,23.885,43.158,50.0,50.0,,,90.0,94.0,90.0,94.0,none,move,0,0,83.403,uav_3,14.957,False,False,False,False,False
sensor_noise,91,18.2,2,43.153,27.476,50.0,50.0,,,86.0,90.0,86.0,90.0,position_noise,avoidance,2,0,75.796,uav_0,14.936,False,False,False,False,False
sensor_noise,91,18.2,3,38.786,41.868,50.0,50.0,50.461,51.66,90.0,86.0,90.0,86.0,position_noise,avoidance,2,0,67.605,obstacle,8.852,False,False,False,False,False
sensor_noise,92,18.4,0,28.456,29.196,50.0,50.0,,,94.0,90.0,94.0,90.0,position_noise,avoidance,2,0,89.405,uav_2,14.988,False,False,False,False,False
sensor_noise,92,18.4,1,24.033,43.53,50.0,50.0,,,90.0,94.0,90.0,94.0,position_noise,avoidance,2,0,83.06,uav_0,15.001,False,False,False,False,False
sensor_noise,92,18.4,2,43.379,27.806,50.0,50.0,,,86.0,90.0,86.0,90.0,position_noise,false_avoidance,1,0,75.396,uav_3,14.855,False,True,False,False,False
sensor_noise,92,18.4,3,39.145,42.045,50.0,50.0,49.714,49.023,90.0,86.0,90.0,86.0,position_noise,avoidance,2,0,67.218,obstacle,8.458,False,False,False,False,False
sensor_noise,93,18.6,0,28.749,29.468,50.0,50.0,,,94.0,90.0,94.0,90.0,position_noise,false_avoidance,1,0,89.005,uav_2,14.916,False,True,False,False,False
sensor_noise,93,18.6,1,24.35,43.773,50.0,50.0,,,90.0,94.0,90.0,94.0,none,move,0,0,82.66,uav_0,14.966,False,False,False,False,False
sensor_noise,93,18.6,2,43.605,28.136,50.0,50.0,,,86.0,90.0,86.0,90.0,position_noise,false_avoidance,2,0,74.996,uav_0,14.916,False,True,False,False,False
sensor_noise,93,18.6,3,39.289,42.418,50.0,50.0,49.525,49.584,90.0,86.0,90.0,86.0,position_noise,avoidance,2,0,66.866,obstacle,8.123,False,False,False,False,False
sensor_noise,94,18.8,0,28.98,29.795,50.0,50.0,,,94.0,90.0,94.0,90.0,position_noise,avoidance,2,0,88.613,uav_1,14.861,False,False,False,False,False
sensor_noise,94,18.8,1,24.668,44.016,50.0,50.0,,,90.0,94.0,90.0,94.0,position_noise,false_avoidance,2,0,82.26,uav_0,14.861,False,True,False,False,False
sensor_noise,94,18.8,2,43.971,28.298,50.0,50.0,,,86.0,90.0,86.0,90.0,position_noise,avoidance,2,0,74.656,uav_0,15.066,False,False,False,False,False
sensor_noise,94,18.8,3,39.52,42.744,50.0,50.0,50.326,50.186,90.0,86.0,90.0,86.0,position_noise,avoidance,3,0,66.478,obstacle,7.747,False,False,False,False,False
sensor_noise,95,19.0,0,29.364,29.906,50.0,50.0,,,94.0,90.0,94.0,90.0,position_noise,avoidance,1,0,88.256,uav_2,14.887,False,False,False,False,False
sensor_noise,95,19.0,1,24.808,44.391,50.0,50.0,,,90.0,94.0,90.0,94.0,position_noise,avoidance,2,0,81.921,uav_3,15.164,False,False,False,False,False
sensor_noise,95,19.0,2,44.196,28.629,50.0,50.0,,,86.0,90.0,86.0,90.0,none,move,0,0,74.256,uav_3,14.882,False,False,False,False,False
sensor_noise,95,19.0,3,39.897,42.877,50.0,50.0,51.64,49.993,90.0,86.0,90.0,86.0,position_noise,avoidance,2,0,66.105,obstacle,7.362,False,False,False,False,False
sensor_noise,96,19.2,0,29.657,30.178,50.0,50.0,,,94.0,90.0,94.0,90.0,position_noise,false_avoidance,1,0,87.856,uav_2,14.872,False,True,False,False,False
sensor_noise,96,19.2,1,25.127,44.633,50.0,50.0,,,90.0,94.0,90.0,94.0,none,move,0,0,81.521,uav_0,15.148,False,False,False,False,False
sensor_noise,96,19.2,2,44.476,28.915,50.0,50.0,,,86.0,90.0,86.0,90.0,position_noise,avoidance,2,0,73.862,uav_3,14.646,False,False,False,False,False
sensor_noise,96,19.2,3,40.29,42.951,50.0,50.0,49.711,51.147,90.0,86.0,90.0,86.0,position_noise,avoidance,2,0,65.759,obstacle,6.999,False,False,False,False,False
sensor_noise,97,19.4,0,29.95,30.451,50.0,50.0,,,94.0,90.0,94.0,90.0,position_noise,false_avoidance,1,0,87.456,uav_2,14.929,False,True,False,False,False
sensor_noise,97,19.4,1,25.445,44.875,50.0,50.0,,,90.0,94.0,90.0,94.0,none,move,0,0,81.121,uav_3,14.919,False,False,False,False,False
sensor_noise,97,19.4,2,44.819,29.12,50.0,50.0,,,86.0,90.0,86.0,90.0,position_noise,avoidance,2,0,73.5,uav_0,14.929,False,False,False,False,False
sensor_noise,97,19.4,3,40.286,43.351,50.0,50.0,47.937,47.7,90.0,86.0,90.0,86.0,position_noise,avoidance,2,0,65.502,obstacle,6.772,False,False,False,False,False
sensor_noise,98,19.6,0,30.243,30.723,50.0,50.0,,,94.0,90.0,94.0,90.0,position_noise,false_avoidance,1,0,87.056,uav_2,14.917,False,True,False,False,False
sensor_noise,98,19.6,1,25.697,45.186,50.0,50.0,,,90.0,94.0,90.0,94.0,position_noise,avoidance,1,0,80.732,uav_3,15.076,False,False,False,False,False
sensor_noise,98,19.6,2,45.102,29.403,50.0,50.0,,,86.0,90.0,86.0,90.0,position_noise,avoidance,2,0,73.107,uav_3,14.731,False,False,False,False,False
sensor_noise,98,19.6,3,40.673,43.453,50.0,50.0,48.738,51.889,90.0,86.0,90.0,86.0,position_noise,avoidance,3,0,65.142,obstacle,6.396,False,False,False,False,False
sensor_noise,99,19.8,0,30.536,30.995,50.0,50.0,,,94.0,90.0,94.0,90.0,position_noise,false_avoidance,1,0,86.656,uav_2,14.843,False,True,False,False,False
sensor_noise,99,19.8,1,26.015,45.428,50.0,50.0,,,90.0,94.0,90.0,94.0,none,move,0,0,80.332,uav_0,15.124,False,False,False,False,False
sensor_noise,99,19.8,2,45.325,29.735,50.0,50.0,,,86.0,90.0,86.0,90.0,position_noise,false_avoidance,2,0,72.707,uav_3,14.388,False,True,False,False,False
sensor_noise,99,19.8,3,41.072,43.48,50.0,50.0,49.658,48.959,90.0,86.0,90.0,86.0,position_noise,avoidance,2,0,64.822,obstacle,6.056,False,False,False,False,False
sensor_noise,100,20.0,0,30.829,31.268,50.0,50.0,,,94.0,90.0,94.0,90.0,position_noise,false_avoidance,1,0,86.256,uav_2,14.915,False,True,False,False,False
sensor_noise,100,20.0,1,26.334,45.67,50.0,50.0,,,90.0,94.0,90.0,94.0,none,move,0,0,79.932,uav_3,14.948,False,False,False,False,False
sensor_noise,100,20.0,2,45.682,29.916,50.0,50.0,,,86.0,90.0,86.0,90.0,position_noise,avoidance,2,0,72.358,uav_3,14.662,False,False,False,False,False
sensor_noise,100,20.0,3,41.173,43.867,50.0,50.0,50.016,49.198,90.0,86.0,90.0,86.0,position_noise,avoidance,2,0,64.492,obstacle,5.749,False,False,False,False,False
sensor_noise,101,20.2,0,31.045,31.604,50.0,50.0,,,94.0,90.0,94.0,90.0,position_noise,avoidance,1,0,85.868,uav_2,14.921,False,False,False,False,False
sensor_noise,101,20.2,1,26.556,46.003,50.0,50.0,,,90.0,94.0,90.0,94.0,position_noise,avoidance,1,0,79.555,uav_3,14.909,False,False,False,False,False
sensor_noise,101,20.2,2,45.905,30.248,50.0,50.0,,,86.0,90.0,86.0,90.0,position_noise,false_avoidance,2,0,71.958,uav_3,14.695,False,True,False,False,False
sensor_noise,101,20.2,3,41.358,44.222,50.0,50.0,50.416,47.741,90.0,86.0,90.0,86.0,position_noise,avoidance,3,0,64.121,obstacle,5.396,False,False,False,False,False
sensor_noise,102,20.4,0,31.339,31.876,50.0,50.0,,,94.0,90.0,94.0,90.0,position_noise,false_avoidance,1,0,85.468,uav_2,14.995,False,True,False,False,False
sensor_noise,102,20.4,1,26.809,46.312,50.0,50.0,,,90.0,94.0,90.0,94.0,position_noise,avoidance,1,0,79.166,uav_3,15.06,False,False,False,False,False
sensor_noise,102,20.4,2,46.264,30.425,50.0,50.0,,,86.0,90.0,86.0,90.0,position_noise,avoidance,2,0,71.611,uav_3,14.633,False,False,False,False,False
sensor_noise,102,20.4,3,41.739,44.341,50.0,50.0,51.066,50.482,90.0,86.0,90.0,86.0,position_noise,avoidance,3,0,63.754,obstacle,5.013,False,False,False,False,False
sensor_noise,103,20.6,0,31.552,32.214,50.0,50.0,,,94.0,90.0,94.0,90.0,position_noise,avoidance,1,0,85.082,uav_1,15.006,False,False,False,False,False
sensor_noise,103,20.6,1,27.128,46.553,50.0,50.0,,,90.0,94.0,90.0,94.0,none,move,0,0,78.766,uav_3,14.848,False,False,False,False,False
sensor_noise,103,20.6,2,46.614,30.618,50.0,50.0,48.546,49.662,86.0,90.0,86.0,90.0,position_noise,avoidance,3,0,71.257,obstacle,14.676,False,False,False,False,False
sensor_noise,103,20.6,3,41.862,44.721,50.0,50.0,51.372,50.826,90.0,86.0,90.0,86.0,position_noise,avoidance,2,0,63.413,obstacle,4.7,False,False,False,False,False
sensor_noise,104,20.8,0,31.846,32.486,50.0,50.0,,,94.0,90.0,94.0,90.0,none,move,0,0,84.682,uav_1,15.048,False,False,False,False,False
sensor_noise,104,20.8,1,27.387,46.858,50.0,50.0,,,90.0,94.0,90.0,94.0,position_noise,avoidance,1,0,78.376,uav_3,14.688,False,False,False,False,False
sensor_noise,104,20.8,2,46.967,30.805,50.0,50.0,50.39,50.678,86.0,90.0,86.0,90.0,position_noise,avoidance,2,0,70.905,obstacle,14.433,False,False,False,False,False
sensor_noise,104,20.8,3,41.969,45.107,50.0,50.0,52.18,50.925,90.0,86.0,90.0,86.0,position_noise,avoidance,3,0,63.081,obstacle,4.404,False,False,False,False,False
sensor_noise,105,21.0,0,32.14,32.758,50.0,50.0,,,94.0,90.0,94.0,90.0,none,move,0,0,84.282,uav_1,15.126,False,False,False,False,False
sensor_noise,105,21.0,1,27.611,47.19,50.0,50.0,,,90.0,94.0,90.0,94.0,position_noise,avoidance,1,0,77.998,uav_3,14.851,False,False,False,False,False
sensor_noise,105,21.0,2,47.188,31.139,50.0,50.0,50.732,49.148,86.0,90.0,86.0,90.0,position_noise,false_avoidance,1,0,70.505,obstacle,14.069,False,True,False,False,False
sensor_noise,105,21.0,3,42.337,45.266,50.0,50.0,51.19,48.515,90.0,86.0,90.0,86.0,position_noise,avoidance,2,0,62.698,obstacle,4.008,False,False,False,False,False
sensor_noise,106,21.2,0,32.433,33.029,50.0,50.0,,,94.0,90.0,94.0,90.0,none,move,0,0,83.882,uav_2,15.055,False,False,False,False,False
sensor_noise,106,21.2,1,27.931,47.43,50.0,50.0,,,90.0,94.0,90.0,94.0,position_noise,false_avoidance,1,0,77.598,uav_3,14.698,False,True,False,False,False
sensor_noise,106,21.2,2,47.408,31.473,50.0,50.0,53.698,49.566,86.0,90.0,86.0,90.0,position_noise,false_avoidance,2,0,70.105,obstacle,13.707,False,True,False,False,False
sensor_noise,106,21.2,3,42.518,45.622,50.0,50.0,50.589,51.84,90.0,86.0,90.0,86.0,position_noise,avoidance,3,0,62.329,obstacle,3.669,False,False,False,False,False
sensor_noise,107,21.4,0,32.727,33.301,50.0,50.0,,,94.0,90.0,94.0,90.0,none,move,0,0,83.482,uav_1,15.107,False,False,False,False,False
sensor_noise,107,21.4,1,28.209,47.717,50.0,50.0,,,90.0,94.0,90.0,94.0,position_noise,avoidance,1,0,77.202,uav_3,14.767,False,False,False,False,False
sensor_noise,107,21.4,2,47.761,31.66,50.0,50.0,52.641,47.431,86.0,90.0,86.0,90.0,position_noise,avoidance,2,0,69.755,obstacle,13.476,False,False,False,False,False
sensor_noise,107,21.4,3,42.856,45.836,50.0,50.0,49.473,50.026,90.0,86.0,90.0,86.0,position_noise,avoidance,3,0,61.933,obstacle,3.269,True,False,False,False,False
sensor_noise,108,21.6,0,33.02,33.573,50.0,50.0,,,94.0,90.0,94.0,90.0,none,move,0,0,83.082,uav_2,15.043,False,False,False,False,False
sensor_noise,108,21.6,1,28.529,47.957,50.0,50.0,,,90.0,94.0,90.0,94.0,position_noise,false_avoidance,1,0,76.802,uav_3,14.878,False,True,False,False,False
sensor_noise,108,21.6,2,47.98,31.995,50.0,50.0,46.447,51.538,86.0,90.0,86.0,90.0,position_noise,false_avoidance,2,0,69.355,obstacle,13.118,False,True,False,False,False
sensor_noise,108,21.6,3,43.256,45.837,50.0,50.0,49.919,50.585,90.0,86.0,90.0,86.0,position_noise,avoidance,3,0,61.628,obstacle,2.925,True,False,False,False,False
sensor_noise,109,21.8,0,33.314,33.844,50.0,50.0,,,94.0,90.0,94.0,90.0,none,move,0,0,82.682,uav_1,15.031,False,False,False,False,False
sensor_noise,109,21.8,1,28.85,48.197,50.0,50.0,,,90.0,94.0,90.0,94.0,position_noise,false_avoidance,1,0,76.402,uav_3,14.817,False,True,False,False,False
sensor_noise,109,21.8,2,48.333,32.184,50.0,50.0,51.07,47.944,86.0,90.0,86.0,90.0,position_noise,avoidance,2,0,69.004,obstacle,12.894,False,False,False,False,False
sensor_noise,109,21.8,3,43.523,46.135,50.0,50.0,49.486,48.955,90.0,86.0,90.0,86.0,position_noise,avoidance,3,0,61.232,obstacle,2.543,True,False,False,False,False
sensor_noise,110,22.0,0,33.608,34.116,50.0,50.0,,,94.0,90.0,94.0,90.0,none,move,0,0,82.282,uav_1,14.992,False,False,False,False,False
sensor_noise,110,22.0,1,29.17,48.436,50.0,50.0,,,90.0,94.0,90.0,94.0,position_noise,false_avoidance,1,0,76.002,uav_3,14.781,False,True,False,False,False
sensor_noise,110,22.0,2,48.677,32.388,50.0,50.0,48.526,48.424,86.0,90.0,86.0,90.0,position_noise,avoidance,2,0,68.645,obstacle,12.662,False,False,False,False,False
sensor_noise,110,22.0,3,43.812,46.412,50.0,50.0,52.246,52.356,90.0,86.0,90.0,86.0,position_noise,avoidance,3,0,60.832,obstacle,2.153,True,False,False,False,False
sensor_noise,111,22.2,0,33.901,34.388,50.0,50.0,,,94.0,90.0,94.0,90.0,position_noise,false_avoidance,1,0,81.882,uav_2,15.085,False,True,False,False,False
sensor_noise,111,22.2,1,29.295,48.816,50.0,50.0,,,90.0,94.0,90.0,94.0,position_noise,avoidance,2,0,75.675,uav_3,14.638,False,False,False,False,False
sensor_noise,111,22.2,2,48.894,32.724,50.0,50.0,51.127,50.454,86.0,90.0,86.0,90.0,position_noise,false_avoidance,2,0,68.245,obstacle,12.312,False,True,False,False,False
sensor_noise,111,22.2,3,43.795,46.812,50.0,50.0,52.612,49.826,90.0,86.0,90.0,86.0,position_noise,avoidance,3,0,60.586,obstacle,1.976,True,False,False,False,False
sensor_noise,112,22.4,0,34.195,34.659,50.0,50.0,,,94.0,90.0,94.0,90.0,none,move,0,0,81.482,uav_2,15.003,False,False,False,False,False
sensor_noise,112,22.4,1,29.616,49.055,50.0,50.0,,,90.0,94.0,90.0,94.0,position_noise,false_avoidance,1,0,75.275,uav_3,14.739,False,True,False,False,False
sensor_noise,112,22.4,2,49.112,33.059,50.0,50.0,54.052,49.99,86.0,90.0,86.0,90.0,position_noise,false_avoidance,2,0,67.845,obstacle,11.964,False,True,False,False,False
sensor_noise,112,22.4,3,44.191,46.867,50.0,50.0,50.555,52.851,90.0,86.0,90.0,86.0,position_noise,avoidance,3,0,60.248,obstacle,1.6,True,False,False,False,False
sensor_noise,113,22.6,0,34.488,34.931,50.0,50.0,,,94.0,90.0,94.0,90.0,none,move,0,0,81.082,uav_2,14.92,False,False,False,False,False
sensor_noise,113,22.6,1,29.937,49.294,50.0,50.0,,,90.0,94.0,90.0,94.0,position_noise,false_avoidance,1,0,74.875,uav_3,14.816,False,True,False,False,False
sensor_noise,113,22.6,2,49.329,33.395,50.0,50.0,53.09,49.767,86.0,90.0,86.0,90.0,position_noise,false_avoidance,2,0,67.445,obstacle,11.618,False,True,False,False,False
sensor_noise,113,22.6,3,44.572,46.988,50.0,50.0,53.354,50.014,90.0,86.0,90.0,86.0,position_noise,avoidance,3,0,59.88,obstacle,1.207,True,False,False,False,False
sensor_noise,114,22.8,0,34.627,35.306,50.0,50.0,,,94.0,90.0,94.0,90.0,position_noise,avoidance,1,0,80.725,uav_1,14.882,False,False,False,False,False
sensor_noise,114,22.8,1,30.258,49.533,50.0,50.0,,,90.0,94.0,90.0,94.0,position_noise,false_avoidance,1,0,74.475,uav_3,14.292,False,True,False,False,False
sensor_noise,114,22.8,2,49.663,33.616,50.0,50.0,52.007,53.056,86.0,90.0,86.0,90.0,position_noise,avoidance,3,0,67.078,obstacle,11.387,False,False,False,False,False
sensor_noise,114,22.8,3,44.272,46.725,50.0,50.0,49.21,49.506,90.0,86.0,90.0,86.0,position_noise,avoidance,3,0,60.28,obstacle,1.599,True,False,False,False,False
sensor_noise,115,23.0,0,35.016,35.213,50.0,50.0,,,94.0,90.0,94.0,90.0,position_noise,avoidance,2,0,80.503,uav_3,14.626,False,False,False,False,False
sensor_noise,115,23.0,1,30.513,49.841,50.0,50.0,49.968,48.895,90.0,94.0,90.0,94.0,position_noise,avoidance,3,0,74.086,uav_3,14.378,False,False,False,False,False
sensor_noise,115,23.0,2,50.012,33.812,50.0,50.0,49.892,51.131,86.0,90.0,86.0,90.0,position_noise,avoidance,2,0,66.725,obstacle,11.188,False,False,False,False,False
sensor_noise,115,23.0,3,44.466,46.375,50.0,50.0,48.538,50.064,90.0,86.0,90.0,86.0,position_noise,avoidance,4,0,60.361,obstacle,1.615,True,False,False,False,False
sensor_noise,116,23.2,0,35.309,35.485,50.0,50.0,,,94.0,90.0,94.0,90.0,position_noise,false_avoidance,1,0,80.103,uav_3,14.577,False,True,False,False,False
sensor_noise,116,23.2,1,30.76,50.155,50.0,50.0,49.787,48.124,90.0,94.0,90.0,94.0,position_noise,avoidance,2,0,73.7,uav_3,14.187,False,False,False,False,False
sensor_noise,116,23.2,2,50.365,33.999,50.0,50.0,50.843,49.681,86.0,90.0,86.0,90.0,position_noise,avoidance,2,0,66.377,obstacle,11.005,False,False,False,False,False
sensor_noise,116,23.2,3,44.538,46.769,50.0,50.0,49.883,51.214,90.0,86.0,90.0,86.0,position_noise,avoidance,4,0,60.049,obstacle,1.347,True,False,False,False,False
sensor_noise,117,23.4,0,35.699,35.571,50.0,50.0,,,94.0,90.0,94.0,90.0,position_noise,avoidance,1,0,79.758,uav_3,14.341,False,False,False,False,False
sensor_noise,117,23.4,1,30.999,50.476,50.0,50.0,50.716,48.929,90.0,94.0,90.0,94.0,position_noise,avoidance,2,0,73.317,obstacle,14.007,False,False,False,False,False
sensor_noise,117,23.4,2,50.703,34.214,50.0,50.0,51.083,49.051,86.0,90.0,86.0,90.0,position_noise,avoidance,2,0,66.015,obstacle,10.802,False,False,False,False,False
sensor_noise,117,23.4,3,44.89,46.581,50.0,50.0,51.182,50.706,90.0,86.0,90.0,86.0,position_noise,avoidance,4,0,59.906,obstacle,1.148,True,False,False,False,False
sensor_noise,118,23.6,0,36.094,35.638,50.0,50.0,,,94.0,90.0,94.0,90.0,position_noise,avoidance,1,0,79.425,uav_3,14.425,False,False,False,False,False
sensor_noise,118,23.6,1,31.321,50.713,50.0,50.0,46.778,49.957,90.0,94.0,90.0,94.0,position_noise,false_avoidance,2,0,72.917,obstacle,13.692,False,True,False,False,False
sensor_noise,118,23.6,2,51.053,34.406,50.0,50.0,53.995,49.606,86.0,90.0,86.0,90.0,position_noise,avoidance,2,0,65.665,obstacle,10.629,False,False,False,False,False
