time_step,uav_id,uav_x,uav_y,true_target_x,true_target_y,true_target_vx,true_target_vy,radar_id,true_range,true_bearing,true_radial_velocity,measured_range,measured_bearing,measured_radial_velocity,detected_x,detected_y,radar_confidence,radar_snr,radar_track_id,track_status,false_alarm_flag,missed_detection_flag,clutter_flag,dropout_flag,latency_steps,fusion_mode,fused_x,fused_y,action_taken,collision_risk_flag,near_miss_flag,unnecessary_avoidance_flag,missed_response_flag,mission_success_flag,formation_error
204,2,73.066,57.191,50.0,50.0,0.0,0.0,2,23.9121,-2.85242,1.2336,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.5049
204,3,76.8978,61.1426,50.0,50.0,0.0,0.0,3,28.8078,-2.75773,1.5273,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.5049
205,0,70.2246,46.3242,50.0,50.0,0.0,0.0,0,20.4341,2.94321,0.5913,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.5067
205,1,69.6153,51.596,50.0,50.0,0.0,0.0,1,19.4314,-3.07643,1.231,19.7058,-3.01925,1.3221,49.8317,48.8604,0.423,0.0,r1_t4,confirmed,False,False,False,False,0,no_fusion,49.7929,49.2054,avoidance,False,False,False,False,False,4.5067
205,2,73.2127,57.5631,50.0,50.0,0.0,0.0,2,24.1609,-2.83938,1.254,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.5067
205,3,77.0843,61.4965,50.0,50.0,0.0,0.0,3,29.1144,-2.74886,1.5387,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.5067
206,0,70.4159,46.6755,50.0,50.0,0.0,0.0,0,20.556,2.9618,0.6267,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.5081
206,1,69.8352,51.9301,50.0,50.0,0.0,0.0,1,19.6801,-3.06041,1.2313,20.2234,-3.08129,1.3298,49.4286,50.3772,0.413,0.0,r1_t4,confirmed,False,False,False,False,0,no_fusion,49.5743,49.9085,avoidance,False,False,False,False,False,4.5081
206,2,73.3594,57.9353,50.0,50.0,0.0,0.0,2,24.4137,-2.82662,1.2738,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.5081
206,3,77.2708,61.8504,50.0,50.0,0.0,0.0,3,29.4233,-2.74017,1.5497,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.5081
207,0,70.6071,47.0268,50.0,50.0,0.0,0.0,0,20.6848,2.98017,0.6615,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.5075
207,1,70.0081,52.2908,50.0,50.0,0.0,0.0,1,19.9289,-3.04459,1.0351,19.6967,-3.02639,1.0614,50.2691,49.6661,0.403,0.0,r1_t4,confirmed,False,False,False,False,0,no_fusion,49.9912,49.7631,move,False,False,False,False,False,4.5075
207,2,73.5061,58.3074,50.0,50.0,0.0,0.0,2,24.6704,-2.81412,1.293,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.5075
207,3,77.4573,62.2042,50.0,50.0,0.0,0.0,3,29.7343,-2.73167,1.5604,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.5075
208,0,70.7984,47.3781,50.0,50.0,0.0,0.0,0,20.8205,2.9983,0.6956,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.5068
208,1,70.181,52.6515,50.0,50.0,0.0,0.0,1,20.1388,-3.02759,1.064,,,,,,,0.0,r1_t4,confirmed,False,False,False,False,0,no_fusion,50.2372,49.842,move,False,False,False,False,False,4.5068
208,2,73.6528,58.6795,50.0,50.0,0.0,0.0,2,24.9309,-2.80188,1.3116,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.5068
208,3,77.6439,62.5581,50.0,50.0,0.0,0.0,3,30.0474,-2.72334,1.5708,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.5068
209,0,70.9896,47.7294,50.0,50.0,0.0,0.0,0,20.963,3.01619,0.729,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.5062
209,1,70.3539,53.0122,50.0,50.0,0.0,0.0,1,20.3544,-3.01095,1.092,,,,,,,0.0,r1_t4,confirmed,False,False,False,False,0,no_fusion,50.4832,49.9209,move,False,False,False,False,False,4.5062
209,2,73.7995,59.0516,50.0,50.0,0.0,0.0,2,25.195,-2.78989,1.3296,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.5062
209,3,77.8304,62.9119,50.0,50.0,0.0,0.0,3,30.3626,-2.71518,1.5808,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.5062
210,0,71.1808,48.0808,50.0,50.0,0.0,0.0,0,21.1121,3.03384,0.7618,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.5056
210,1,70.5268,53.3729,50.0,50.0,0.0,0.0,1,20.5755,-2.99467,1.1192,,,,,,,0.0,r1_t4,lost,False,False,False,False,0,no_fusion,50.7291,49.9998,move,False,False,False,False,False,4.5056
210,2,73.9462,59.4238,50.0,50.0,0.0,0.0,2,25.4627,-2.77816,1.347,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.5056
210,3,78.0169,63.2658,50.0,50.0,0.0,0.0,3,30.6797,-2.7072,1.5906,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.5056
211,0,71.3721,48.4321,50.0,50.0,0.0,0.0,0,21.2676,3.05123,0.7938,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.505
211,1,70.6996,53.7336,50.0,50.0,0.0,0.0,1,20.802,-2.97873,1.1455,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.505
211,2,74.0929,59.7959,50.0,50.0,0.0,0.0,2,25.7338,-2.76667,1.3639,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.505
211,3,78.2034,63.6196,50.0,50.0,0.0,0.0,3,30.9988,-2.69938,1.6,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.505
212,0,71.5633,48.7834,50.0,50.0,0.0,0.0,0,21.4295,3.06836,0.8251,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.5044
212,1,70.8725,54.0943,50.0,50.0,0.0,0.0,1,21.0337,-2.96314,1.1709,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.5044
212,2,74.2396,60.168,50.0,50.0,0.0,0.0,2,26.0082,-2.75542,1.3803,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.5044
212,3,78.3899,63.9735,50.0,50.0,0.0,0.0,3,31.3197,-2.69171,1.6092,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.5044
213,0,71.7546,49.1347,50.0,50.0,0.0,0.0,0,21.5976,3.08523,0.8558,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.5039
213,1,71.0454,54.455,50.0,50.0,0.0,0.0,1,21.2703,-2.94789,1.1955,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.5039
213,2,74.3863,60.5402,50.0,50.0,0.0,0.0,2,26.2859,-2.74441,1.3961,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.5039
213,3,78.5764,64.3273,50.0,50.0,0.0,0.0,3,31.6425,-2.68421,1.618,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.5039
214,0,71.9458,49.486,50.0,50.0,0.0,0.0,0,21.7718,3.10184,0.8857,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.5033
214,1,71.2183,54.8157,50.0,50.0,0.0,0.0,1,21.5118,-2.93299,1.2192,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.5033
214,2,74.533,60.9123,50.0,50.0,0.0,0.0,2,26.5666,-2.73363,1.4115,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.5033
214,3,78.7629,64.6812,50.0,50.0,0.0,0.0,3,31.9669,-2.67685,1.6266,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.5033
215,0,72.1371,49.8374,50.0,50.0,0.0,0.0,0,21.9518,3.11818,0.9148,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.5028
215,1,71.3912,55.1765,50.0,50.0,0.0,0.0,1,21.758,-2.91841,1.2422,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.5028
215,2,74.6797,61.2844,50.0,50.0,0.0,0.0,2,26.8504,-2.72307,1.4264,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.5028
215,3,78.9495,65.035,50.0,50.0,0.0,0.0,3,32.2931,-2.66964,1.635,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.5028
216,0,72.3283,50.1887,50.0,50.0,0.0,0.0,0,22.1377,3.13425,0.9433,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.5023
216,1,71.5641,55.5372,50.0,50.0,0.0,0.0,1,22.0086,-2.90417,1.2644,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.5023
216,2,74.8264,61.6565,50.0,50.0,0.0,0.0,2,27.1372,-2.71274,1.4408,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.5023
216,3,79.136,65.3889,50.0,50.0,0.0,0.0,3,32.6209,-2.66258,1.6431,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.5023
217,0,72.5196,50.54,50.0,50.0,0.0,0.0,0,22.3291,-3.13314,0.971,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.5018
217,1,71.737,55.8979,50.0,50.0,0.0,0.0,1,22.2637,-2.89025,1.2859,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.5018
217,2,74.9731,62.0287,50.0,50.0,0.0,0.0,2,27.4267,-2.70262,1.4547,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.5018
217,3,79.3225,65.7427,50.0,50.0,0.0,0.0,3,32.9503,-2.65566,1.6509,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.5018
218,0,72.7108,50.8913,50.0,50.0,0.0,0.0,0,22.526,-3.11762,0.9981,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.5013
218,1,71.9099,56.2586,50.0,50.0,0.0,0.0,1,22.5229,-2.87664,1.3066,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.5013
218,2,75.1198,62.4008,50.0,50.0,0.0,0.0,2,27.719,-2.69272,1.4683,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.5013
218,3,79.509,66.0966,50.0,50.0,0.0,0.0,3,33.2813,-2.64888,1.6585,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.5013
219,0,72.902,51.2426,50.0,50.0,0.0,0.0,0,22.7283,-3.10237,1.0244,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.5008
219,1,72.0828,56.6193,50.0,50.0,0.0,0.0,1,22.7862,-2.86335,1.3266,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.5008
219,2,75.2665,62.7729,50.0,50.0,0.0,0.0,2,28.014,-2.68302,1.4814,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.5008
219,3,79.6955,66.4504,50.0,50.0,0.0,0.0,3,33.6137,-2.64223,1.6659,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.5008
220,0,73.0933,51.594,50.0,50.0,0.0,0.0,0,22.9357,-3.08739,1.05,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.5004
220,1,72.2557,56.98,50.0,50.0,0.0,0.0,1,23.0535,-2.85037,1.3459,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.5004
220,2,75.4132,63.1451,50.0,50.0,0.0,0.0,2,28.3115,-2.67353,1.494,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.5004
220,3,79.882,66.8043,50.0,50.0,0.0,0.0,3,33.9476,-2.63571,1.6731,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.5004
221,0,73.2845,51.9453,50.0,50.0,0.0,0.0,0,23.1482,-3.07268,1.0749,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.5
221,1,72.4286,57.3407,50.0,50.0,0.0,0.0,1,23.3246,-2.83768,1.3646,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.5
221,2,75.5599,63.5172,50.0,50.0,0.0,0.0,2,28.6116,-2.66424,1.5063,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.5
221,3,80.0685,67.1582,50.0,50.0,0.0,0.0,3,34.2829,-2.62931,1.6801,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.5
222,0,73.4758,52.2966,50.0,50.0,0.0,0.0,0,23.3656,-3.05824,1.0991,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.4996
222,1,72.6015,57.7014,50.0,50.0,0.0,0.0,1,23.5993,-2.82529,1.3826,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.4996
222,2,75.7066,63.8893,50.0,50.0,0.0,0.0,2,28.914,-2.65514,1.5183,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.4996
222,3,80.2551,67.512,50.0,50.0,0.0,0.0,3,34.6196,-2.62305,1.6869,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.4996
223,0,73.667,52.6479,50.0,50.0,0.0,0.0,0,23.5878,-3.04407,1.1227,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.4993
223,1,72.7744,58.0621,50.0,50.0,0.0,0.0,1,23.8776,-2.81318,1.4,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.4993
223,2,75.8533,64.2614,50.0,50.0,0.0,0.0,2,29.2189,-2.64623,1.5298,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.4993
223,3,80.4416,67.8659,50.0,50.0,0.0,0.0,3,34.9577,-2.6169,1.6934,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.4993
224,0,73.8583,52.9992,50.0,50.0,0.0,0.0,0,23.8147,-3.03017,1.1456,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.4989
224,1,72.9472,58.4228,50.0,50.0,0.0,0.0,1,24.1592,-2.80136,1.4168,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.4989
224,2,76.0,64.6336,50.0,50.0,0.0,0.0,2,29.5259,-2.6375,1.541,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.4989
224,3,80.6281,68.2197,50.0,50.0,0.0,0.0,3,35.297,-2.61087,1.6998,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.4989
225,0,74.0495,53.3506,50.0,50.0,0.0,0.0,0,24.046,-3.01654,1.1679,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.4986
225,1,73.1201,58.7835,50.0,50.0,0.0,0.0,1,24.4442,-2.78981,1.433,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.4986
225,2,76.1467,65.0057,50.0,50.0,0.0,0.0,2,29.8352,-2.62895,1.5518,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.4986
225,3,80.8146,68.5736,50.0,50.0,0.0,0.0,3,35.6376,-2.60495,1.706,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.4986
226,0,74.2408,53.7019,50.0,50.0,0.0,0.0,0,24.2818,-3.00316,1.1895,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.4984
226,1,73.293,59.1442,50.0,50.0,0.0,0.0,1,24.7324,-2.77853,1.4486,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.4984
226,2,76.2934,65.3778,50.0,50.0,0.0,0.0,2,30.1466,-2.62058,1.5623,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.4984
226,3,81.0011,68.9274,50.0,50.0,0.0,0.0,3,35.9794,-2.59915,1.712,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.4984
227,0,74.432,54.0532,50.0,50.0,0.0,0.0,0,24.5218,-2.99005,1.2104,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.4981
227,1,73.4659,59.5049,50.0,50.0,0.0,0.0,1,25.0236,-2.76751,1.4637,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.4981
227,2,76.4401,65.7499,50.0,50.0,0.0,0.0,2,30.4601,-2.61238,1.5725,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.4981
227,3,81.1876,69.2813,50.0,50.0,0.0,0.0,3,36.3224,-2.59346,1.7179,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.4981
228,0,74.6232,54.4045,50.0,50.0,0.0,0.0,0,24.7659,-2.97719,1.2308,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.4979
228,1,73.6388,59.8656,50.0,50.0,0.0,0.0,1,25.3178,-2.75674,1.4783,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.4979
228,2,76.5868,66.1221,50.0,50.0,0.0,0.0,2,30.7756,-2.60435,1.5824,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.4979
228,3,81.3741,69.6351,50.0,50.0,0.0,0.0,3,36.6666,-2.58787,1.7236,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.4979
229,0,74.8145,54.7558,50.0,50.0,0.0,0.0,0,25.0141,-2.96459,1.2506,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.4977
229,1,73.8117,60.2263,50.0,50.0,0.0,0.0,1,25.6149,-2.74622,1.4924,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.4977
229,2,76.7335,66.4942,50.0,50.0,0.0,0.0,2,31.0931,-2.59649,1.592,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.4977
229,3,81.5607,69.989,50.0,50.0,0.0,0.0,3,37.0118,-2.58239,1.7291,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.4977
230,0,75.0057,55.1072,50.0,50.0,0.0,0.0,0,25.2661,-2.95223,1.2698,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.4976
230,1,73.9846,60.587,50.0,50.0,0.0,0.0,1,25.9148,-2.73595,1.506,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.4976
230,2,76.8802,66.8663,50.0,50.0,0.0,0.0,2,31.4124,-2.58878,1.6012,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.4976
230,3,81.7472,70.3428,50.0,50.0,0.0,0.0,3,37.3582,-2.57701,1.7345,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.4976
231,0,75.197,55.4585,50.0,50.0,0.0,0.0,0,25.5219,-2.94012,1.2884,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.4975
231,1,74.1575,60.9477,50.0,50.0,0.0,0.0,1,26.2173,-2.72591,1.5191,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.4975
231,2,77.0269,67.2385,50.0,50.0,0.0,0.0,2,31.7335,-2.58122,1.6102,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.4975
231,3,81.9337,70.6967,50.0,50.0,0.0,0.0,3,37.7056,-2.57173,1.7398,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.4975
232,0,75.3882,55.8098,50.0,50.0,0.0,0.0,0,25.7814,-2.92826,1.3065,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.4974
232,1,74.3304,61.3084,50.0,50.0,0.0,0.0,1,26.5224,-2.7161,1.5318,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.4974
232,2,77.1736,67.6106,50.0,50.0,0.0,0.0,2,32.0565,-2.57382,1.619,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.4974
232,3,82.1202,71.0505,50.0,50.0,0.0,0.0,3,38.0541,-2.56654,1.7448,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.4974
233,0,75.5795,56.1611,50.0,50.0,0.0,0.0,0,26.0445,-2.91663,1.324,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.4973
233,1,74.5033,61.6691,50.0,50.0,0.0,0.0,1,26.83,-2.70651,1.5441,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.4973
233,2,77.3203,67.9827,50.0,50.0,0.0,0.0,2,32.3811,-2.56657,1.6275,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.4973
233,3,82.3067,71.4044,50.0,50.0,0.0,0.0,3,38.4036,-2.56145,1.7498,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.4973
234,0,75.7707,56.5124,50.0,50.0,0.0,0.0,0,26.311,-2.90523,1.341,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.4973
234,1,74.6762,62.0299,50.0,50.0,0.0,0.0,1,27.14,-2.69714,1.5559,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.4973
234,2,77.467,68.3548,50.0,50.0,0.0,0.0,2,32.7074,-2.55946,1.6357,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.4973
234,3,82.4932,71.7582,50.0,50.0,0.0,0.0,3,38.754,-2.55645,1.7546,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.4973
235,0,75.962,56.8638,50.0,50.0,0.0,0.0,0,26.5808,-2.89407,1.3575,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.4974
235,1,74.8491,62.3906,50.0,50.0,0.0,0.0,1,27.4523,-2.68799,1.5674,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.4974
235,2,77.6137,68.727,50.0,50.0,0.0,0.0,2,33.0354,-2.55249,1.6437,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.4974
235,3,82.6797,72.1121,50.0,50.0,0.0,0.0,3,39.1054,-2.55155,1.7593,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.4974
236,0,76.1532,57.2151,50.0,50.0,0.0,0.0,0,26.8539,-2.88313,1.3734,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.4974
236,1,75.022,62.7513,50.0,50.0,0.0,0.0,1,27.7669,-2.67904,1.5784,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.4974
236,2,77.7604,69.0991,50.0,50.0,0.0,0.0,2,33.3649,-2.54566,1.6514,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.4974
236,3,82.8663,72.466,50.0,50.0,0.0,0.0,3,39.4577,-2.54672,1.7639,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.4974
237,0,76.3444,57.5664,50.0,50.0,0.0,0.0,0,27.1302,-2.87241,1.3889,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.4976
237,1,75.1948,63.112,50.0,50.0,0.0,0.0,1,28.0837,-2.67029,1.5891,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.4976
237,2,77.9071,69.4712,50.0,50.0,0.0,0.0,2,33.6959,-2.53897,1.6589,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.4976
237,3,83.0528,72.8198,50.0,50.0,0.0,0.0,3,39.8109,-2.54199,1.7683,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.4976
238,0,76.5357,57.9177,50.0,50.0,0.0,0.0,0,27.4095,-2.86191,1.404,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.4977
238,1,75.3677,63.4727,50.0,50.0,0.0,0.0,1,28.4025,-2.66174,1.5994,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.4977
238,2,78.0538,69.8433,50.0,50.0,0.0,0.0,2,34.0284,-2.5324,1.6662,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.4977
238,3,83.2393,73.1737,50.0,50.0,0.0,0.0,3,40.165,-2.53734,1.7726,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.4977
239,0,76.7269,58.269,50.0,50.0,0.0,0.0,0,27.6917,-2.85162,1.4186,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.4979
239,1,75.5406,63.8334,50.0,50.0,0.0,0.0,1,28.7234,-2.65338,1.6094,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.4979
239,2,78.2005,70.2155,50.0,50.0,0.0,0.0,2,34.3624,-2.52596,1.6733,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.4979
239,3,83.4258,73.5275,50.0,50.0,0.0,0.0,3,40.52,-2.53276,1.7769,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.4979
240,0,76.9182,58.6204,50.0,50.0,0.0,0.0,0,27.9769,-2.84154,1.4327,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,4.4982
