scenario,step,time_s,uav_id,uav_pos_x,uav_pos_y,goal_pos_x,goal_pos_y,actual_obstacle_x,actual_obstacle_y,perceived_obstacle_x,perceived_obstacle_y,perception_error_type,confidence_value,fusion_mode,action_taken,num_perceived_detections,num_phantom_detections,dist_to_goal,distance_to_nearest_uav,distance_to_obstacle,nearest_entity_type,nearest_entity_distance,collision_risk_flag,unnecessary_avoidance_flag,missed_response_flag,mission_completed_flag,reached_goal
false_positive,0,0.0,0,5.289,5.276,94.0,90.0,50.0,50.0,,,none,,no_fusion,move,3,0,122.669,9.688,58.24,uav_1,9.688,False,False,False,False,False
false_positive,0,0.0,1,5.398,14.963,90.0,94.0,50.0,50.0,,,false_positive,,no_fusion,false_avoidance,4,1,115.777,9.688,51.718,uav_0,9.688,False,True,False,False,False
false_positive,0,0.0,2,15.256,5.307,86.0,90.0,50.0,50.0,,,none,,no_fusion,move,3,0,110.352,9.967,51.609,uav_0,9.967,False,False,False,False,False
false_positive,0,0.0,3,15.29,15.275,90.0,86.0,50.0,50.0,,,none,,no_fusion,move,3,0,102.876,9.897,44.098,uav_1,9.897,False,False,False,False,False
false_positive,1,0.2,0,5.579,5.553,94.0,90.0,50.0,50.0,,,none,,no_fusion,move,3,0,122.269,9.684,57.84,uav_1,9.684,False,False,False,False,False
false_positive,1,0.2,1,5.691,15.236,90.0,94.0,50.0,50.0,,,none,,no_fusion,move,3,0,115.377,9.684,51.319,uav_0,9.684,False,False,False,False,False
false_positive,1,0.2,2,15.513,5.614,86.0,90.0,50.0,50.0,,,none,,no_fusion,move,3,0,109.952,9.531,51.209,uav_3,9.531,False,False,False,False,False
false_positive,1,0.2,3,15.668,15.144,90.0,86.0,50.0,50.0,,,false_positive,,no_fusion,false_avoidance,4,1,102.692,9.531,43.924,uav_2,9.531,False,True,False,False,False
false_positive,2,0.4,0,5.868,5.829,94.0,90.0,50.0,50.0,,,none,,no_fusion,move,3,0,121.869,9.681,57.44,uav_1,9.681,False,False,False,False,False
false_positive,2,0.4,1,5.983,15.509,90.0,94.0,50.0,50.0,,,none,,no_fusion,move,3,0,114.977,9.681,50.921,uav_0,9.681,False,False,False,False,False
false_positive,2,0.4,2,15.769,5.921,86.0,90.0,50.0,50.0,,,none,,no_fusion,move,3,0,109.552,9.501,50.81,uav_3,9.501,False,False,False,False,False
false_positive,2,0.4,3,15.958,15.42,90.0,86.0,50.0,50.0,,,none,,no_fusion,move,3,0,102.292,9.501,43.525,uav_2,9.501,False,False,False,False,False
false_positive,3,0.6,0,6.157,6.105,94.0,90.0,50.0,50.0,,,none,,no_fusion,move,3,0,121.469,9.678,57.04,uav_1,9.678,False,False,False,False,False
false_positive,3,0.6,1,6.275,15.782,90.0,94.0,50.0,50.0,,,none,,no_fusion,move,3,0,114.577,9.678,50.522,uav_0,9.678,False,False,False,False,False
false_positive,3,0.6,2,16.026,6.228,86.0,90.0,50.0,50.0,,,none,,no_fusion,move,3,0,109.152,9.471,50.41,uav_3,9.471,False,False,False,False,False
false_positive,3,0.6,3,16.247,15.696,90.0,86.0,50.0,50.0,,,none,,no_fusion,move,3,0,101.892,9.471,43.125,uav_2,9.471,False,False,False,False,False
false_positive,4,0.8,0,6.446,6.381,94.0,90.0,50.0,50.0,,,none,,no_fusion,move,3,0,121.069,9.675,56.64,uav_1,9.675,False,False,False,False,False
false_positive,4,0.8,1,6.567,16.056,90.0,94.0,50.0,50.0,,,none,,no_fusion,move,3,0,114.177,9.675,50.124,uav_0,9.675,False,False,False,False,False
false_positive,4,0.8,2,16.282,6.535,86.0,90.0,50.0,50.0,,,none,,no_fusion,move,3,0,108.752,9.44,50.01,uav_3,9.44,False,False,False,False,False
false_positive,4,0.8,3,16.537,15.972,90.0,86.0,50.0,50.0,,,none,,no_fusion,move,3,0,101.492,9.44,42.725,uav_2,9.44,False,False,False,False,False
false_positive,5,1.0,0,6.736,6.658,94.0,90.0,50.0,50.0,,,none,,no_fusion,move,3,0,120.669,9.672,56.24,uav_1,9.672,False,False,False,False,False
false_positive,5,1.0,1,6.86,16.329,90.0,94.0,50.0,50.0,,,none,,no_fusion,move,3,0,113.777,9.672,49.725,uav_0,9.672,False,False,False,False,False
false_positive,5,1.0,2,16.539,6.842,86.0,90.0,50.0,50.0,,,none,,no_fusion,move,3,0,108.352,9.41,49.61,uav_3,9.41,False,False,False,False,False
false_positive,5,1.0,3,16.827,16.248,90.0,86.0,50.0,50.0,,,none,,no_fusion,move,3,0,101.092,9.41,42.325,uav_2,9.41,False,False,False,False,False
false_positive,6,1.2,0,7.025,6.934,94.0,90.0,50.0,50.0,,,none,,no_fusion,move,3,0,120.269,9.669,55.84,uav_1,9.669,False,False,False,False,False
false_positive,6,1.2,1,7.152,16.602,90.0,94.0,50.0,50.0,,,none,,no_fusion,move,3,0,113.377,9.669,49.327,uav_0,9.669,False,False,False,False,False
false_positive,6,1.2,2,16.795,7.149,86.0,90.0,50.0,50.0,,,none,,no_fusion,move,3,0,107.952,9.381,49.211,uav_3,9.381,False,False,False,False,False
false_positive,6,1.2,3,17.116,16.524,90.0,86.0,50.0,50.0,,,none,,no_fusion,move,3,0,100.692,9.381,41.925,uav_2,9.381,False,False,False,False,False
false_positive,7,1.4,0,7.314,7.21,94.0,90.0,50.0,50.0,,,none,,no_fusion,move,3,0,119.869,9.665,55.441,uav_1,9.665,False,False,False,False,False
false_positive,7,1.4,1,7.444,16.875,90.0,94.0,50.0,50.0,,,none,,no_fusion,move,3,0,112.977,9.665,48.928,uav_0,9.665,False,False,False,False,False
false_positive,7,1.4,2,17.051,7.456,86.0,90.0,50.0,50.0,,,none,,no_fusion,move,3,0,107.552,9.351,48.811,uav_3,9.351,False,False,False,False,False
false_positive,7,1.4,3,17.406,16.8,90.0,86.0,50.0,50.0,,,none,,no_fusion,move,3,0,100.292,9.351,41.526,uav_2,9.351,False,False,False,False,False
false_positive,8,1.6,0,7.603,7.486,94.0,90.0,50.0,50.0,,,none,,no_fusion,move,3,0,119.469,9.662,55.041,uav_1,9.662,False,False,False,False,False
false_positive,8,1.6,1,7.737,17.148,90.0,94.0,50.0,50.0,,,none,,no_fusion,move,3,0,112.577,9.662,48.53,uav_0,9.662,False,False,False,False,False
false_positive,8,1.6,2,17.308,7.763,86.0,90.0,50.0,50.0,,,none,,no_fusion,move,3,0,107.152,9.321,48.411,uav_3,9.321,False,False,False,False,False
false_positive,8,1.6,3,17.695,17.076,90.0,86.0,50.0,50.0,,,none,,no_fusion,move,3,0,99.892,9.321,41.126,uav_2,9.321,False,False,False,False,False
false_positive,9,1.8,0,7.893,7.763,94.0,90.0,50.0,50.0,,,none,,no_fusion,move,3,0,119.069,9.659,54.641,uav_1,9.659,False,False,False,False,False
false_positive,9,1.8,1,8.029,17.421,90.0,94.0,50.0,50.0,,,none,,no_fusion,move,3,0,112.177,9.659,48.132,uav_0,9.659,False,False,False,False,False
false_positive,9,1.8,2,17.564,8.07,86.0,90.0,50.0,50.0,,,none,,no_fusion,move,3,0,106.752,9.292,48.011,uav_3,9.292,False,False,False,False,False
false_positive,9,1.8,3,17.985,17.352,90.0,86.0,50.0,50.0,,,none,,no_fusion,move,3,0,99.492,9.292,40.726,uav_2,9.292,False,False,False,False,False
false_positive,10,2.0,0,8.182,8.039,94.0,90.0,50.0,50.0,,,none,,no_fusion,move,3,0,118.669,9.645,54.241,uav_2,9.645,False,False,False,False,False
false_positive,10,2.0,1,8.321,17.694,90.0,94.0,50.0,50.0,,,none,,no_fusion,move,3,0,111.777,9.656,47.733,uav_0,9.656,False,False,False,False,False
false_positive,10,2.0,2,17.821,8.377,86.0,90.0,50.0,50.0,,,none,,no_fusion,move,3,0,106.352,9.262,47.612,uav_3,9.262,False,False,False,False,False
false_positive,10,2.0,3,18.274,17.628,90.0,86.0,50.0,50.0,,,none,,no_fusion,move,3,0,99.092,9.262,40.326,uav_2,9.262,False,False,False,False,False
false_positive,11,2.2,0,8.471,8.315,94.0,90.0,50.0,50.0,,,none,,no_fusion,move,3,0,118.269,9.613,53.841,uav_2,9.613,False,False,False,False,False
false_positive,11,2.2,1,8.614,17.967,90.0,94.0,50.0,50.0,,,none,,no_fusion,move,3,0,111.377,9.653,47.335,uav_0,9.653,False,False,False,False,False
false_positive,11,2.2,2,18.077,8.684,86.0,90.0,50.0,50.0,,,none,,no_fusion,move,3,0,105.952,9.233,47.212,uav_3,9.233,False,False,False,False,False
false_positive,11,2.2,3,18.564,17.904,90.0,86.0,50.0,50.0,,,none,,no_fusion,move,3,0,98.692,9.233,39.927,uav_2,9.233,False,False,False,False,False
false_positive,12,2.4,0,8.76,8.591,94.0,90.0,50.0,50.0,,,none,,no_fusion,move,3,0,117.869,9.581,53.441,uav_2,9.581,False,False,False,False,False
false_positive,12,2.4,1,8.906,18.24,90.0,94.0,50.0,50.0,,,none,,no_fusion,move,3,0,110.977,9.65,46.937,uav_0,9.65,False,False,False,False,False
false_positive,12,2.4,2,18.334,8.991,86.0,90.0,50.0,50.0,,,none,,no_fusion,move,3,0,105.552,9.204,46.812,uav_3,9.204,False,False,False,False,False
false_positive,12,2.4,3,18.853,18.18,90.0,86.0,50.0,50.0,,,none,,no_fusion,move,3,0,98.292,9.204,39.527,uav_2,9.204,False,False,False,False,False
false_positive,13,2.6,0,9.05,8.868,94.0,90.0,50.0,50.0,,,none,,no_fusion,move,3,0,117.469,9.55,53.041,uav_2,9.55,False,False,False,False,False
false_positive,13,2.6,1,9.198,18.513,90.0,94.0,50.0,50.0,,,none,,no_fusion,move,3,0,110.577,9.646,46.539,uav_0,9.646,False,False,False,False,False
false_positive,13,2.6,2,18.59,9.298,86.0,90.0,50.0,50.0,,,none,,no_fusion,move,3,0,105.152,9.175,46.413,uav_3,9.175,False,False,False,False,False
false_positive,13,2.6,3,19.143,18.456,90.0,86.0,50.0,50.0,,,none,,no_fusion,move,3,0,97.892,9.175,39.127,uav_2,9.175,False,False,False,False,False
false_positive,14,2.8,0,9.339,9.144,94.0,90.0,50.0,50.0,,,none,,no_fusion,move,3,0,117.069,9.325,52.641,uav_2,9.325,False,False,False,False,False
false_positive,14,2.8,1,9.49,18.786,90.0,94.0,50.0,50.0,,,none,,no_fusion,move,3,0,110.177,9.643,46.14,uav_0,9.643,False,False,False,False,False
false_positive,14,2.8,2,18.647,9.694,86.0,90.0,50.0,50.0,,,false_positive,,no_fusion,false_avoidance,4,1,104.812,9.072,46.064,uav_3,9.072,False,True,False,False,False
false_positive,14,2.8,3,19.432,18.732,90.0,86.0,50.0,50.0,,,none,,no_fusion,move,3,0,97.492,9.072,38.727,uav_2,9.072,False,False,False,False,False
false_positive,15,3.0,0,9.628,9.42,94.0,90.0,50.0,50.0,,,none,,no_fusion,move,3,0,116.669,9.294,52.241,uav_2,9.294,False,False,False,False,False
false_positive,15,3.0,1,9.783,19.059,90.0,94.0,50.0,50.0,,,none,,no_fusion,move,3,0,109.777,9.64,45.742,uav_0,9.64,False,False,False,False,False
false_positive,15,3.0,2,18.904,10.0,86.0,90.0,50.0,50.0,,,none,,no_fusion,move,3,0,104.412,9.045,45.665,uav_3,9.045,False,False,False,False,False
false_positive,15,3.0,3,19.722,19.008,90.0,86.0,50.0,50.0,,,none,,no_fusion,move,3,0,97.092,9.045,38.328,uav_2,9.045,False,False,False,False,False
false_positive,16,3.2,0,9.918,9.697,94.0,90.0,50.0,50.0,,,none,,no_fusion,move,3,0,116.269,9.264,51.842,uav_2,9.264,False,False,False,False,False
false_positive,16,3.2,1,10.075,19.332,90.0,94.0,50.0,50.0,,,none,,no_fusion,move,3,0,109.377,9.637,45.344,uav_0,9.637,False,False,False,False,False
false_positive,16,3.2,2,19.161,10.307,86.0,90.0,50.0,50.0,,,none,,no_fusion,move,3,0,104.012,9.017,45.265,uav_3,9.017,False,False,False,False,False
false_positive,16,3.2,3,20.011,19.284,90.0,86.0,50.0,50.0,,,none,,no_fusion,move,3,0,96.692,9.017,37.928,uav_2,9.017,False,False,False,False,False
false_positive,17,3.4,0,10.207,9.973,94.0,90.0,50.0,50.0,,,none,,no_fusion,move,3,0,115.869,9.234,51.442,uav_2,9.234,False,False,False,False,False
false_positive,17,3.4,1,10.367,19.605,90.0,94.0,50.0,50.0,,,none,,no_fusion,move,3,0,108.977,9.634,44.946,uav_0,9.634,False,False,False,False,False
false_positive,17,3.4,2,19.418,10.613,86.0,90.0,50.0,50.0,,,none,,no_fusion,move,3,0,103.612,8.99,44.865,uav_3,8.99,False,False,False,False,False
false_positive,17,3.4,3,20.301,19.56,90.0,86.0,50.0,50.0,,,none,,no_fusion,move,3,0,96.292,8.99,37.528,uav_2,8.99,False,False,False,False,False
false_positive,18,3.6,0,10.496,10.249,94.0,90.0,50.0,50.0,,,none,,no_fusion,move,3,0,115.469,9.204,51.042,uav_2,9.204,False,False,False,False,False
false_positive,18,3.6,1,10.506,19.981,90.0,94.0,50.0,50.0,,,false_positive,,no_fusion,false_avoidance,4,1,108.62,9.732,44.608,uav_0,9.732,False,True,False,False,False
false_positive,18,3.6,2,19.676,10.92,86.0,90.0,50.0,50.0,,,none,,no_fusion,move,3,0,103.212,8.963,44.466,uav_3,8.963,False,False,False,False,False
false_positive,18,3.6,3,20.59,19.836,90.0,86.0,50.0,50.0,,,none,,no_fusion,move,3,0,95.892,8.963,37.128,uav_2,8.963,False,False,False,False,False
