scenario,step,time_s,uav_id,uav_pos_x,uav_pos_y,goal_pos_x,goal_pos_y,actual_obstacle_x,actual_obstacle_y,perceived_obstacle_x,perceived_obstacle_y,perception_error_type,confidence_value,fusion_mode,action_taken,num_perceived_detections,num_phantom_detections,dist_to_goal,distance_to_nearest_uav,distance_to_obstacle,nearest_entity_type,nearest_entity_distance,collision_risk_flag,unnecessary_avoidance_flag,missed_response_flag,mission_completed_flag,reached_goal
sensor_noise,513,102.6,3,88.211,85.52,90.0,86.0,50.0,50.0,,,none,,no_fusion,at_goal,0,0,1.852,8.22,47.17,uav_1,8.22,False,False,False,False,True
sensor_noise,514,102.8,0,96.602,86.383,94.0,90.0,50.0,50.0,,,position_noise,,no_fusion,avoidance,1,0,4.456,8.436,54.123,uav_3,8.436,False,False,False,False,False
sensor_noise,514,102.8,1,80.304,83.921,90.0,94.0,50.0,50.0,,,position_noise,,no_fusion,avoidance,2,0,13.986,8.067,40.486,uav_3,8.067,False,False,False,False,False
sensor_noise,514,102.8,2,83.341,97.623,86.0,90.0,50.0,50.0,,,position_noise,,no_fusion,avoidance,2,0,8.073,13.046,53.134,uav_3,13.046,False,False,False,False,False
sensor_noise,514,102.8,3,88.211,85.52,90.0,86.0,50.0,50.0,,,none,,no_fusion,at_goal,0,0,1.852,8.067,47.17,uav_1,8.067,False,False,False,False,True
sensor_noise,515,103.0,0,96.647,86.781,94.0,90.0,50.0,50.0,,,position_noise,,no_fusion,avoidance,1,0,4.168,8.53,54.403,uav_3,8.53,False,False,False,False,False
sensor_noise,515,103.0,1,80.686,84.038,90.0,94.0,50.0,50.0,,,position_noise,,no_fusion,avoidance,2,0,13.638,7.669,40.828,uav_3,7.669,False,False,False,False,False
sensor_noise,515,103.0,2,82.952,97.53,86.0,90.0,50.0,50.0,,,position_noise,,no_fusion,avoidance,2,0,8.123,13.111,52.835,uav_3,13.111,False,False,False,False,False
sensor_noise,515,103.0,3,88.211,85.52,90.0,86.0,50.0,50.0,,,none,,no_fusion,at_goal,0,0,1.852,7.669,47.17,uav_1,7.669,False,False,False,False,True
sensor_noise,516,103.2,0,96.617,87.18,94.0,90.0,50.0,50.0,,,position_noise,,no_fusion,avoidance,1,0,3.848,8.569,54.628,uav_3,8.569,False,False,False,False,False
sensor_noise,516,103.2,1,80.845,83.671,90.0,94.0,50.0,50.0,,,position_noise,,no_fusion,avoidance,2,0,13.802,7.594,40.664,uav_3,7.594,False,False,False,False,False
sensor_noise,516,103.2,2,82.574,97.399,86.0,90.0,50.0,50.0,,,position_noise,,no_fusion,avoidance,2,0,8.154,13.149,52.513,uav_3,13.149,False,False,False,False,False
sensor_noise,516,103.2,3,88.211,85.52,90.0,86.0,50.0,50.0,,,none,,no_fusion,at_goal,0,0,1.852,7.594,47.17,uav_1,7.594,False,False,False,False,True
sensor_noise,517,103.4,0,96.597,87.579,94.0,90.0,50.0,50.0,,,position_noise,,no_fusion,avoidance,1,0,3.55,8.635,54.862,uav_3,8.635,False,False,False,False,False
sensor_noise,517,103.4,1,81.088,83.352,90.0,94.0,50.0,50.0,,,position_noise,,no_fusion,avoidance,2,0,13.885,7.446,40.594,uav_3,7.446,False,False,False,False,False
sensor_noise,517,103.4,2,82.269,97.14,86.0,90.0,50.0,50.0,,,position_noise,,no_fusion,avoidance,2,0,8.056,13.051,52.127,uav_3,13.051,False,False,False,False,False
sensor_noise,517,103.4,3,88.211,85.52,90.0,86.0,50.0,50.0,,,none,,no_fusion,at_goal,0,0,1.852,7.446,47.17,uav_1,7.446,False,False,False,False,True
sensor_noise,518,103.6,0,96.543,87.975,94.0,90.0,50.0,50.0,,,position_noise,,no_fusion,avoidance,1,0,3.25,8.686,55.07,uav_3,8.686,False,False,False,False,False
sensor_noise,518,103.6,1,81.308,83.019,90.0,94.0,50.0,50.0,,,position_noise,,no_fusion,avoidance,2,0,14.005,7.342,40.502,uav_3,7.342,False,False,False,False,False
sensor_noise,518,103.6,2,81.975,96.869,86.0,90.0,50.0,50.0,,,position_noise,,no_fusion,avoidance,2,0,7.961,12.949,51.737,uav_3,12.949,False,False,False,False,False
sensor_noise,518,103.6,3,88.211,85.52,90.0,86.0,50.0,50.0,,,none,,no_fusion,at_goal,0,0,1.852,7.342,47.17,uav_1,7.342,False,False,False,False,True
sensor_noise,519,103.8,0,96.478,88.37,94.0,90.0,50.0,50.0,,,position_noise,,no_fusion,avoidance,1,0,2.966,8.745,55.27,uav_3,8.745,False,False,False,False,False
sensor_noise,519,103.8,1,81.476,82.656,90.0,94.0,50.0,50.0,,,position_noise,,no_fusion,avoidance,2,0,14.19,7.319,40.355,uav_3,7.319,False,False,False,False,False
sensor_noise,519,103.8,2,81.645,96.643,86.0,90.0,50.0,50.0,,,position_noise,,no_fusion,avoidance,2,0,7.943,12.916,51.365,uav_3,12.916,False,False,False,False,False
sensor_noise,519,103.8,3,88.211,85.52,90.0,86.0,50.0,50.0,,,none,,no_fusion,at_goal,0,0,1.852,7.319,47.17,uav_1,7.319,False,False,False,False,True
sensor_noise,520,104.0,0,96.435,88.768,94.0,90.0,50.0,50.0,,,position_noise,,no_fusion,avoidance,1,0,2.729,8.842,55.491,uav_3,8.842,False,False,False,False,False
sensor_noise,520,104.0,1,81.767,82.381,90.0,94.0,50.0,50.0,,,position_noise,,no_fusion,avoidance,2,0,14.24,7.168,40.362,uav_3,7.168,False,False,False,False,False
sensor_noise,520,104.0,2,81.26,96.751,86.0,90.0,50.0,50.0,,,position_noise,,no_fusion,avoidance,2,0,8.249,13.208,51.239,uav_3,13.208,False,False,False,False,False
sensor_noise,520,104.0,3,88.211,85.52,90.0,86.0,50.0,50.0,,,none,,no_fusion,at_goal,0,0,1.852,7.168,47.17,uav_1,7.168,False,False,False,False,True
sensor_noise,521,104.2,0,96.241,89.118,94.0,90.0,50.0,50.0,,,position_noise,,no_fusion,avoidance,1,0,2.409,8.8,55.568,uav_3,8.8,False,False,False,False,False
sensor_noise,521,104.2,1,81.834,81.987,90.0,94.0,50.0,50.0,,,position_noise,,no_fusion,avoidance,2,0,14.526,7.29,40.128,uav_3,7.29,False,False,False,False,False
sensor_noise,521,104.2,2,80.991,96.455,86.0,90.0,50.0,50.0,,,position_noise,,no_fusion,avoidance,2,0,8.171,13.104,50.844,uav_3,13.104,False,False,False,False,False
sensor_noise,521,104.2,3,88.211,85.52,90.0,86.0,50.0,50.0,,,none,,no_fusion,at_goal,0,0,1.852,7.29,47.17,uav_1,7.29,False,False,False,False,True
sensor_noise,522,104.4,0,96.107,89.495,94.0,90.0,50.0,50.0,,,position_noise,,no_fusion,avoidance,1,0,2.167,8.84,55.71,uav_3,8.84,False,False,False,False,False
sensor_noise,522,104.4,1,81.968,81.61,90.0,94.0,50.0,50.0,,,position_noise,,no_fusion,avoidance,2,0,14.765,7.366,39.957,uav_3,7.366,False,False,False,False,False
sensor_noise,522,104.4,2,80.7,96.181,86.0,90.0,50.0,50.0,,,position_noise,,no_fusion,avoidance,2,0,8.142,13.041,50.454,uav_3,13.041,False,False,False,False,False
sensor_noise,522,104.4,3,88.211,85.52,90.0,86.0,50.0,50.0,,,none,,no_fusion,at_goal,0,0,1.852,7.366,47.17,uav_1,7.366,False,False,False,False,True
sensor_noise,523,104.6,0,95.84,89.792,94.0,90.0,50.0,50.0,,,position_noise,,no_fusion,avoidance,1,0,1.851,8.744,55.702,uav_3,8.744,False,False,False,False,True
sensor_noise,523,104.6,1,82.003,81.212,90.0,94.0,50.0,50.0,,,position_noise,,no_fusion,avoidance,2,0,15.083,7.557,39.703,uav_3,7.557,False,False,False,False,False
