scenario,step,time_s,uav_id,uav_pos_x,uav_pos_y,goal_pos_x,goal_pos_y,actual_obstacle_x,actual_obstacle_y,perceived_obstacle_x,perceived_obstacle_y,perception_error_type,confidence_value,fusion_mode,action_taken,num_perceived_detections,num_phantom_detections,dist_to_goal,distance_to_nearest_uav,distance_to_obstacle,nearest_entity_type,nearest_entity_distance,collision_risk_flag,unnecessary_avoidance_flag,missed_response_flag,mission_completed_flag,reached_goal
naive_fusion,0,0.0,0,5.371,4.852,94.0,90.0,50.0,50.0,,,false_negative+position_noise+confidence_error,,naive_fusion,avoidance,2,0,122.904,10.023,58.483,uav_2,10.023,False,False,False,False,False
naive_fusion,0,0.0,1,4.843,15.368,90.0,94.0,50.0,50.0,,,position_noise+confidence_error,,naive_fusion,avoidance,3,0,115.908,10.325,51.908,uav_3,10.325,False,False,False,False,False
naive_fusion,0,0.0,2,15.392,5.08,86.0,90.0,50.0,50.0,,,false_negative+position_noise+confidence_error,,naive_fusion,avoidance,1,0,110.44,10.023,51.706,uav_0,10.023,False,False,False,False,False
naive_fusion,0,0.0,3,15.168,15.363,90.0,86.0,50.0,50.0,,,false_negative+position_noise+confidence_error,,naive_fusion,avoidance,2,0,102.905,10.286,44.122,uav_2,10.286,False,False,False,False,False
naive_fusion,1,0.2,0,5.742,4.7,94.0,90.0,50.0,50.0,,,false_negative+position_noise+confidence_error,,naive_fusion,avoidance,2,0,122.742,10.042,58.331,uav_2,10.042,False,False,False,False,False
naive_fusion,1,0.2,1,5.111,15.664,90.0,94.0,50.0,50.0,,,false_negative+position_noise+confidence_error,,naive_fusion,avoidance,2,0,115.51,10.2,51.515,uav_3,10.2,False,False,False,False,False
naive_fusion,1,0.2,2,15.771,5.207,86.0,90.0,50.0,50.0,,,false_negative+position_noise+confidence_error,,naive_fusion,avoidance,2,0,110.1,10.042,51.374,uav_0,10.042,False,False,False,False,False
naive_fusion,1,0.2,3,15.311,15.737,90.0,86.0,50.0,50.0,,,position_noise+confidence_error,,naive_fusion,avoidance,3,0,102.545,10.2,43.758,uav_1,10.2,False,False,False,False,False
naive_fusion,2,0.4,0,5.974,4.375,94.0,90.0,50.0,50.0,,,position_noise+confidence_error,,naive_fusion,avoidance,3,0,122.802,10.213,58.403,uav_2,10.213,False,False,False,False,False
naive_fusion,2,0.4,1,4.862,15.977,90.0,94.0,50.0,50.0,,,position_noise+confidence_error,,naive_fusion,avoidance,3,0,115.482,10.514,51.524,uav_3,10.514,False,False,False,False,False
naive_fusion,2,0.4,2,16.139,5.365,86.0,90.0,50.0,50.0,,,position_noise+confidence_error,,naive_fusion,avoidance,3,0,109.744,10.213,51.026,uav_0,10.213,False,False,False,False,False
naive_fusion,2,0.4,3,15.375,16.131,90.0,86.0,50.0,50.0,,,false_negative+position_noise+confidence_error,,naive_fusion,avoidance,2,0,102.228,10.514,43.435,uav_1,10.514,False,False,False,False,False
naive_fusion,3,0.6,0,6.349,4.236,94.0,90.0,50.0,50.0,,,position_noise+confidence_error,,naive_fusion,avoidance,2,0,122.63,10.243,58.243,uav_2,10.243,False,False,False,False,False
naive_fusion,3,0.6,1,4.64,16.31,90.0,94.0,50.0,50.0,,,position_noise+confidence_error,,naive_fusion,avoidance,2,0,115.421,10.838,51.502,uav_3,10.838,False,False,False,False,False
naive_fusion,3,0.6,2,16.513,5.506,86.0,90.0,50.0,50.0,,,position_noise+confidence_error,,naive_fusion,avoidance,2,0,109.397,10.243,50.687,uav_0,10.243,False,False,False,False,False
naive_fusion,3,0.6,3,15.476,16.518,90.0,86.0,50.0,50.0,,,position_noise+confidence_error,,naive_fusion,avoidance,2,0,101.89,10.838,43.093,uav_1,10.838,False,False,False,False,False
naive_fusion,4,0.8,0,6.712,4.068,94.0,90.0,50.0,50.0,,,position_noise+confidence_error,,naive_fusion,avoidance,2,0,122.489,10.298,58.116,uav_2,10.298,False,False,False,False,False
naive_fusion,4,0.8,1,4.555,16.701,90.0,94.0,50.0,50.0,,,position_noise+confidence_error,,naive_fusion,avoidance,2,0,115.221,11.136,51.339,uav_3,11.136,False,False,False,False,False
naive_fusion,4,0.8,2,16.888,5.644,86.0,90.0,50.0,50.0,,,position_noise+confidence_error,,naive_fusion,avoidance,2,0,109.052,10.298,50.352,uav_0,10.298,False,False,False,False,False
naive_fusion,4,0.8,3,15.69,16.856,90.0,86.0,50.0,50.0,,,position_noise+confidence_error,,naive_fusion,avoidance,2,0,101.503,11.136,42.704,uav_1,11.136,False,False,False,False,False
naive_fusion,5,1.0,0,7.093,4.191,94.0,90.0,50.0,50.0,,,false_negative+position_noise+confidence_error,,naive_fusion,avoidance,1,0,122.131,10.283,57.765,uav_2,10.283,False,False,False,False,False
naive_fusion,5,1.0,1,4.463,17.09,90.0,94.0,50.0,50.0,,,position_noise+confidence_error,,naive_fusion,avoidance,2,0,115.029,11.322,51.185,uav_3,11.322,False,False,False,False,False
naive_fusion,5,1.0,2,17.245,5.825,86.0,90.0,50.0,50.0,,,position_noise+confidence_error,,naive_fusion,avoidance,2,0,108.686,10.283,49.993,uav_0,10.283,False,False,False,False,False
naive_fusion,5,1.0,3,15.784,17.245,90.0,86.0,50.0,50.0,,,false_negative+position_noise+confidence_error,,naive_fusion,avoidance,1,0,101.169,11.322,42.367,uav_1,11.322,False,False,False,False,False
naive_fusion,6,1.2,0,7.486,4.118,94.0,90.0,50.0,50.0,,,position_noise+confidence_error,,naive_fusion,avoidance,2,0,121.903,10.275,57.551,uav_2,10.275,False,False,False,False,False
naive_fusion,6,1.2,1,4.76,17.358,90.0,94.0,50.0,50.0,,,false_negative+confidence_error,,naive_fusion,move,0,0,114.629,11.213,50.787,uav_3,11.213,False,False,False,False,False
naive_fusion,6,1.2,2,17.579,6.045,86.0,90.0,50.0,50.0,,,position_noise+confidence_error,,naive_fusion,avoidance,2,0,108.304,10.275,49.618,uav_0,10.275,False,False,False,False,False
naive_fusion,6,1.2,3,15.971,17.599,90.0,86.0,50.0,50.0,,,position_noise+confidence_error,,naive_fusion,avoidance,2,0,100.792,11.213,41.987,uav_1,11.213,False,False,False,False,False
naive_fusion,7,1.4,0,7.872,4.222,94.0,90.0,50.0,50.0,,,false_negative+position_noise+confidence_error,,naive_fusion,avoidance,1,0,121.556,10.273,57.212,uav_2,10.273,False,False,False,False,False
naive_fusion,7,1.4,1,4.699,17.753,90.0,94.0,50.0,50.0,,,position_noise+confidence_error,,naive_fusion,avoidance,2,0,114.411,11.566,50.606,uav_3,11.566,False,False,False,False,False
naive_fusion,7,1.4,2,17.959,6.17,86.0,90.0,50.0,50.0,,,false_negative+position_noise+confidence_error,,naive_fusion,avoidance,1,0,107.968,10.273,49.293,uav_0,10.273,False,False,False,False,False
naive_fusion,7,1.4,3,16.264,17.87,90.0,86.0,50.0,50.0,,,false_negative+confidence_error,,naive_fusion,move,0,0,100.392,11.566,41.588,uav_1,11.566,False,False,False,False,False
naive_fusion,8,1.6,0,8.248,4.361,94.0,90.0,50.0,50.0,,,position_noise+confidence_error,,naive_fusion,avoidance,2,0,121.192,10.252,56.856,uav_2,10.252,False,False,False,False,False
naive_fusion,8,1.6,1,4.842,18.126,90.0,94.0,50.0,50.0,,,false_negative+position_noise+confidence_error,,naive_fusion,avoidance,1,0,114.055,11.647,50.273,uav_3,11.647,False,False,False,False,False
naive_fusion,8,1.6,2,18.298,6.382,86.0,90.0,50.0,50.0,,,position_noise+confidence_error,,naive_fusion,avoidance,2,0,107.589,10.252,48.921,uav_0,10.252,False,False,False,False,False
naive_fusion,8,1.6,3,16.489,18.201,90.0,86.0,50.0,50.0,,,position_noise+confidence_error,,naive_fusion,avoidance,2,0,100.003,11.647,41.197,uav_1,11.647,False,False,False,False,False
naive_fusion,9,1.8,0,8.642,4.297,94.0,90.0,50.0,50.0,,,position_noise+confidence_error,,naive_fusion,avoidance,2,0,120.959,10.272,56.638,uav_2,10.272,False,False,False,False,False
naive_fusion,9,1.8,1,5.016,18.487,90.0,94.0,50.0,50.0,,,position_noise+confidence_error,,naive_fusion,avoidance,2,0,113.686,11.671,49.924,uav_3,11.671,False,False,False,False,False
