scenario,step,time_s,uav_id,x,y,actual_obstacle_x,actual_obstacle_y,perceived_obstacle_x,perceived_obstacle_y,actual_target_x,actual_target_y,perceived_target_x,perceived_target_y,error_type,action_taken,num_perceived_detections,num_phantom_detections,dist_to_target,nearest_entity_type,nearest_entity_distance,collision_risk_flag,unnecessary_avoidance_flag,missed_response_flag,reached_goal,mission_completed_flag
baseline,32,6.4,2,26.279,11.65,50.0,50.0,,,86.0,90.0,86.0,90.0,none,avoidance,1,0,98.516,uav_0,11.509,False,False,False,False,False
baseline,32,6.4,3,22.004,26.099,50.0,50.0,,,90.0,86.0,90.0,86.0,none,avoidance,1,0,90.618,uav_1,11.875,False,False,False,False,False
baseline,33,6.6,0,15.094,10.59,50.0,50.0,,,94.0,90.0,94.0,90.0,none,avoidance,1,0,111.947,uav_2,11.533,False,False,False,False,False
baseline,33,6.6,1,10.402,26.005,50.0,50.0,,,90.0,94.0,90.0,94.0,none,avoidance,1,0,104.686,uav_3,11.917,False,False,False,False,False
baseline,33,6.6,2,26.547,11.947,50.0,50.0,,,86.0,90.0,86.0,90.0,none,avoidance,1,0,98.117,uav_0,11.533,False,False,False,False,False
baseline,33,6.6,3,22.314,26.352,50.0,50.0,,,90.0,86.0,90.0,86.0,none,avoidance,1,0,90.218,uav_1,11.917,False,False,False,False,False
baseline,34,6.8,0,15.335,10.909,50.0,50.0,,,94.0,90.0,94.0,90.0,none,avoidance,1,0,111.551,uav_2,11.557,False,False,False,False,False
baseline,34,6.8,1,10.668,26.304,50.0,50.0,,,90.0,94.0,90.0,94.0,none,avoidance,1,0,104.289,uav_3,11.96,False,False,False,False,False
baseline,34,6.8,2,26.814,12.244,50.0,50.0,,,86.0,90.0,86.0,90.0,none,avoidance,1,0,97.718,uav_0,11.557,False,False,False,False,False
baseline,34,6.8,3,22.624,26.604,50.0,50.0,,,90.0,86.0,90.0,86.0,none,avoidance,1,0,89.818,uav_1,11.96,False,False,False,False,False
baseline,35,7.0,0,15.575,11.229,50.0,50.0,,,94.0,90.0,94.0,90.0,none,avoidance,1,0,111.154,uav_2,11.645,False,False,False,False,False
baseline,35,7.0,1,10.933,26.603,50.0,50.0,,,90.0,94.0,90.0,94.0,none,avoidance,1,0,103.893,uav_3,11.917,False,False,False,False,False
baseline,35,7.0,2,27.155,12.453,50.0,50.0,,,86.0,90.0,86.0,90.0,none,avoidance,2,0,97.346,uav_0,11.645,False,False,False,False,False
baseline,35,7.0,3,22.845,26.937,50.0,50.0,,,90.0,86.0,90.0,86.0,none,avoidance,2,0,89.432,uav_1,11.917,False,False,False,False,False
baseline,36,7.2,0,15.812,11.552,50.0,50.0,,,94.0,90.0,94.0,90.0,none,avoidance,1,0,110.759,uav_2,11.674,False,False,False,False,False
baseline,36,7.2,1,11.2,26.902,50.0,50.0,,,90.0,94.0,90.0,94.0,none,avoidance,1,0,103.497,uav_3,11.959,False,False,False,False,False
baseline,36,7.2,2,27.424,12.75,50.0,50.0,,,86.0,90.0,86.0,90.0,none,avoidance,1,0,96.947,uav_0,11.674,False,False,False,False,False
baseline,36,7.2,3,23.156,27.189,50.0,50.0,,,90.0,86.0,90.0,86.0,none,avoidance,1,0,89.033,uav_1,11.959,False,False,False,False,False
baseline,37,7.4,0,16.048,11.875,50.0,50.0,,,94.0,90.0,94.0,90.0,none,avoidance,1,0,110.364,uav_2,11.704,False,False,False,False,False
baseline,37,7.4,1,11.465,27.201,50.0,50.0,,,90.0,94.0,90.0,94.0,none,avoidance,1,0,103.101,uav_3,12.004,False,False,False,False,False
baseline,37,7.4,2,27.693,13.046,50.0,50.0,,,86.0,90.0,86.0,90.0,none,avoidance,1,0,96.549,uav_0,11.704,False,False,False,False,False
baseline,37,7.4,3,23.467,27.441,50.0,50.0,,,90.0,86.0,90.0,86.0,none,avoidance,1,0,88.633,uav_1,12.004,False,False,False,False,False
baseline,38,7.6,0,16.283,12.198,50.0,50.0,,,94.0,90.0,94.0,90.0,none,avoidance,1,0,109.968,uav_2,11.735,False,False,False,False,False
baseline,38,7.6,1,11.73,27.501,50.0,50.0,,,90.0,94.0,90.0,94.0,none,avoidance,1,0,102.705,uav_3,12.05,False,False,False,False,False
baseline,38,7.6,2,27.962,13.342,50.0,50.0,,,86.0,90.0,86.0,90.0,none,avoidance,1,0,96.15,uav_0,11.735,False,False,False,False,False
baseline,38,7.6,3,23.778,27.692,50.0,50.0,,,90.0,86.0,90.0,86.0,none,avoidance,1,0,88.233,uav_1,12.05,False,False,False,False,False
baseline,39,7.8,0,16.518,12.522,50.0,50.0,,,94.0,90.0,94.0,90.0,none,avoidance,1,0,109.573,uav_2,11.831,False,False,False,False,False
baseline,39,7.8,1,11.994,27.802,50.0,50.0,,,90.0,94.0,90.0,94.0,none,avoidance,1,0,102.309,uav_3,12.009,False,False,False,False,False
baseline,39,7.8,2,28.304,13.549,50.0,50.0,,,86.0,90.0,86.0,90.0,none,avoidance,2,0,95.779,uav_0,11.831,False,False,False,False,False
baseline,39,7.8,3,24.0,28.025,50.0,50.0,,,90.0,86.0,90.0,86.0,none,avoidance,2,0,87.847,uav_1,12.009,False,False,False,False,False
baseline,40,8.0,0,16.749,12.848,50.0,50.0,,,94.0,90.0,94.0,90.0,none,avoidance,1,0,109.179,uav_2,11.867,False,False,False,False,False
baseline,40,8.0,1,12.258,28.102,50.0,50.0,,,90.0,94.0,90.0,94.0,none,avoidance,1,0,101.914,uav_3,12.055,False,False,False,False,False
baseline,40,8.0,2,28.574,13.844,50.0,50.0,,,86.0,90.0,86.0,90.0,none,avoidance,1,0,95.381,uav_0,11.867,False,False,False,False,False
