scenario,step,time_s,uav_id,uav_pos_x,uav_pos_y,goal_pos_x,goal_pos_y,actual_obstacle_x,actual_obstacle_y,perceived_obstacle_x,perceived_obstacle_y,perception_error_type,confidence_value,fusion_mode,action_taken,num_perceived_detections,num_phantom_detections,dist_to_goal,distance_to_nearest_uav,distance_to_obstacle,nearest_entity_type,nearest_entity_distance,collision_risk_flag,unnecessary_avoidance_flag,missed_response_flag,mission_completed_flag,reached_goal
false_positive,0,0.0,0,5.289,5.276,94.0,90.0,50.0,50.0,,,none,,no_fusion,move,3,0,122.669,9.688,58.24,uav_1,9.688,False,False,False,False,False
false_positive,0,0.0,1,5.398,14.963,90.0,94.0,50.0,50.0,,,false_positive,,no_fusion,false_avoidance,4,1,115.777,9.688,51.718,uav_0,9.688,False,True,False,False,False
false_positive,0,0.0,2,15.256,5.307,86.0,90.0,50.0,50.0,,,none,,no_fusion,move,3,0,110.352,9.967,51.609,uav_0,9.967,False,False,False,False,False
false_positive,0,0.0,3,15.29,15.275,90.0,86.0,50.0,50.0,,,none,,no_fusion,move,3,0,102.876,9.897,44.098,uav_1,9.897,False,False,False,False,False
false_positive,1,0.2,0,5.668,5.404,94.0,90.0,50.0,50.0,,,false_positive,,no_fusion,false_avoidance,4,1,122.307,9.832,57.882,uav_1,9.832,False,True,False,False,False
false_positive,1,0.2,1,5.691,15.236,90.0,94.0,50.0,50.0,,,none,,no_fusion,move,3,0,115.377,9.832,51.319,uav_0,9.832,False,False,False,False,False
false_positive,1,0.2,2,15.513,5.614,86.0,90.0,50.0,50.0,,,none,,no_fusion,move,3,0,109.952,9.847,51.209,uav_0,9.847,False,False,False,False,False
false_positive,1,0.2,3,15.581,15.55,90.0,86.0,50.0,50.0,,,none,,no_fusion,move,3,0,102.476,9.895,43.698,uav_1,9.895,False,False,False,False,False
false_positive,2,0.4,0,5.957,5.681,94.0,90.0,50.0,50.0,,,none,,no_fusion,move,3,0,121.907,9.815,57.482,uav_2,9.815,False,False,False,False,False
false_positive,2,0.4,1,5.983,15.509,90.0,94.0,50.0,50.0,,,none,,no_fusion,move,3,0,114.977,9.829,50.921,uav_0,9.829,False,False,False,False,False
false_positive,2,0.4,2,15.769,5.921,86.0,90.0,50.0,50.0,,,none,,no_fusion,move,3,0,109.552,9.815,50.81,uav_0,9.815,False,False,False,False,False
false_positive,2,0.4,3,15.871,15.825,90.0,86.0,50.0,50.0,,,none,,no_fusion,move,3,0,102.076,9.894,43.298,uav_1,9.894,False,False,False,False,False
false_positive,3,0.6,0,6.246,5.957,94.0,90.0,50.0,50.0,,,none,,no_fusion,move,3,0,121.507,9.783,57.082,uav_2,9.783,False,False,False,False,False
false_positive,3,0.6,1,6.275,15.782,90.0,94.0,50.0,50.0,,,none,,no_fusion,move,3,0,114.577,9.825,50.522,uav_0,9.825,False,False,False,False,False
false_positive,3,0.6,2,16.026,6.228,86.0,90.0,50.0,50.0,,,none,,no_fusion,move,3,0,109.152,9.783,50.41,uav_0,9.783,False,False,False,False,False
false_positive,3,0.6,3,16.162,16.1,90.0,86.0,50.0,50.0,,,none,,no_fusion,move,3,0,101.676,9.873,42.898,uav_2,9.873,False,False,False,False,False
false_positive,4,0.8,0,6.027,5.623,94.0,90.0,50.0,50.0,,,false_positive,,no_fusion,false_avoidance,4,1,121.897,10.153,57.474,uav_2,10.153,False,True,False,False,False
false_positive,4,0.8,1,6.567,16.056,90.0,94.0,50.0,50.0,,,none,,no_fusion,move,3,0,114.177,9.89,50.124,uav_3,9.89,False,False,False,False,False
false_positive,4,0.8,2,16.132,6.614,86.0,90.0,50.0,50.0,,,false_positive,,no_fusion,false_avoidance,4,1,108.788,9.767,50.04,uav_3,9.767,False,True,False,False,False
false_positive,4,0.8,3,16.452,16.375,90.0,86.0,50.0,50.0,,,none,,no_fusion,move,3,0,101.276,9.767,42.498,uav_2,9.767,False,False,False,False,False
false_positive,5,1.0,0,6.316,5.899,94.0,90.0,50.0,50.0,,,none,,no_fusion,move,3,0,121.497,10.125,57.074,uav_2,10.125,False,False,False,False,False
false_positive,5,1.0,1,6.86,16.329,90.0,94.0,50.0,50.0,,,none,,no_fusion,move,3,0,113.777,9.888,49.725,uav_3,9.888,False,False,False,False,False
false_positive,5,1.0,2,16.389,6.92,86.0,90.0,50.0,50.0,,,none,,no_fusion,move,3,0,108.388,9.736,49.64,uav_3,9.736,False,False,False,False,False
false_positive,5,1.0,3,16.743,16.65,90.0,86.0,50.0,50.0,,,none,,no_fusion,move,3,0,100.876,9.736,42.098,uav_2,9.736,False,False,False,False,False
false_positive,6,1.2,0,6.604,6.176,94.0,90.0,50.0,50.0,,,none,,no_fusion,move,3,0,121.097,10.096,56.674,uav_2,10.096,False,False,False,False,False
false_positive,6,1.2,1,7.152,16.602,90.0,94.0,50.0,50.0,,,none,,no_fusion,move,3,0,113.377,9.887,49.327,uav_3,9.887,False,False,False,False,False
false_positive,6,1.2,2,16.646,7.227,86.0,90.0,50.0,50.0,,,none,,no_fusion,move,3,0,107.988,9.706,49.241,uav_3,9.706,False,False,False,False,False
false_positive,6,1.2,3,17.033,16.925,90.0,86.0,50.0,50.0,,,none,,no_fusion,move,3,0,100.476,9.706,41.699,uav_2,9.706,False,False,False,False,False
false_positive,7,1.4,0,6.893,6.453,94.0,90.0,50.0,50.0,,,none,,no_fusion,move,3,0,120.697,10.068,56.274,uav_2,10.068,False,False,False,False,False
false_positive,7,1.4,1,7.444,16.875,90.0,94.0,50.0,50.0,,,none,,no_fusion,move,3,0,112.977,9.885,48.928,uav_3,9.885,False,False,False,False,False
false_positive,7,1.4,2,16.903,7.533,86.0,90.0,50.0,50.0,,,none,,no_fusion,move,3,0,107.588,9.676,48.841,uav_3,9.676,False,False,False,False,False
false_positive,7,1.4,3,17.324,17.2,90.0,86.0,50.0,50.0,,,none,,no_fusion,move,3,0,100.076,9.676,41.299,uav_2,9.676,False,False,False,False,False
false_positive,8,1.6,0,7.182,6.73,94.0,90.0,50.0,50.0,,,none,,no_fusion,move,3,0,120.297,10.039,55.874,uav_2,10.039,False,False,False,False,False
false_positive,8,1.6,1,7.737,17.148,90.0,94.0,50.0,50.0,,,none,,no_fusion,move,3,0,112.577,9.883,48.53,uav_3,9.883,False,False,False,False,False
false_positive,8,1.6,2,17.16,7.84,86.0,90.0,50.0,50.0,,,none,,no_fusion,move,3,0,107.188,9.646,48.441,uav_3,9.646,False,False,False,False,False
false_positive,8,1.6,3,17.614,17.475,90.0,86.0,50.0,50.0,,,none,,no_fusion,move,3,0,99.676,9.646,40.899,uav_2,9.646,False,False,False,False,False
false_positive,9,1.8,0,7.471,7.007,94.0,90.0,50.0,50.0,,,none,,no_fusion,move,3,0,119.897,10.011,55.474,uav_2,10.011,False,False,False,False,False
false_positive,9,1.8,1,7.967,17.475,90.0,94.0,50.0,50.0,,,false_positive,,no_fusion,false_avoidance,4,1,112.185,9.942,48.148,uav_3,9.942,False,True,False,False,False
false_positive,9,1.8,2,17.417,8.147,86.0,90.0,50.0,50.0,,,none,,no_fusion,move,3,0,106.788,9.616,48.041,uav_3,9.616,False,False,False,False,False
false_positive,9,1.8,3,17.905,17.75,90.0,86.0,50.0,50.0,,,none,,no_fusion,move,3,0,99.276,9.616,40.499,uav_2,9.616,False,False,False,False,False
false_positive,10,2.0,0,7.759,7.284,94.0,90.0,50.0,50.0,,,none,,no_fusion,move,3,0,119.497,9.951,55.075,uav_2,9.951,False,False,False,False,False
false_positive,10,2.0,1,8.259,17.748,90.0,94.0,50.0,50.0,,,none,,no_fusion,move,3,0,111.785,9.94,47.749,uav_3,9.94,False,False,False,False,False
false_positive,10,2.0,2,17.638,8.48,86.0,90.0,50.0,50.0,,,false_positive,,no_fusion,false_avoidance,4,1,106.39,9.561,47.643,uav_3,9.561,False,True,False,False,False
false_positive,10,2.0,3,18.195,18.025,90.0,86.0,50.0,50.0,,,none,,no_fusion,move,3,0,98.876,9.561,40.099,uav_2,9.561,False,False,False,False,False
false_positive,11,2.2,0,8.048,7.561,94.0,90.0,50.0,50.0,,,none,,no_fusion,move,3,0,119.097,9.923,54.675,uav_2,9.923,False,False,False,False,False
false_positive,11,2.2,1,8.552,18.021,90.0,94.0,50.0,50.0,,,none,,no_fusion,move,3,0,111.385,9.938,47.351,uav_3,9.938,False,False,False,False,False
false_positive,11,2.2,2,17.895,8.786,86.0,90.0,50.0,50.0,,,none,,no_fusion,move,3,0,105.99,9.532,47.243,uav_3,9.532,False,False,False,False,False
false_positive,11,2.2,3,18.486,18.3,90.0,86.0,50.0,50.0,,,none,,no_fusion,move,3,0,98.476,9.532,39.699,uav_2,9.532,False,False,False,False,False
false_positive,12,2.4,0,8.411,7.393,94.0,90.0,50.0,50.0,,,false_positive,,no_fusion,false_avoidance,4,1,118.952,9.888,54.54,uav_2,9.888,False,True,False,False,False
false_positive,12,2.4,1,8.844,18.293,90.0,94.0,50.0,50.0,,,none,,no_fusion,move,3,0,110.985,9.936,46.953,uav_3,9.936,False,False,False,False,False
false_positive,12,2.4,2,18.152,9.093,86.0,90.0,50.0,50.0,,,none,,no_fusion,move,3,0,105.59,9.503,46.843,uav_3,9.503,False,False,False,False,False
false_positive,12,2.4,3,18.776,18.575,90.0,86.0,50.0,50.0,,,none,,no_fusion,move,3,0,98.076,9.503,39.3,uav_2,9.503,False,False,False,False,False
false_positive,13,2.6,0,8.699,7.67,94.0,90.0,50.0,50.0,,,none,,no_fusion,move,2,0,118.552,9.943,54.14,uav_2,9.943,False,False,False,False,False
false_positive,13,2.6,1,9.137,18.566,90.0,94.0,50.0,50.0,,,none,,no_fusion,move,3,0,110.585,9.934,46.555,uav_3,9.934,False,False,False,False,False
false_positive,13,2.6,2,18.514,9.263,86.0,90.0,50.0,50.0,,,false_positive,,no_fusion,false_avoidance,4,1,105.228,9.603,46.487,uav_3,9.603,False,True,False,False,False
false_positive,13,2.6,3,19.067,18.85,90.0,86.0,50.0,50.0,,,none,,no_fusion,move,2,0,97.676,9.603,38.9,uav_2,9.603,False,False,False,False,False
false_positive,14,2.8,0,9.057,7.848,94.0,90.0,50.0,50.0,,,false_positive,,no_fusion,false_avoidance,3,1,118.17,9.865,53.763,uav_2,9.865,False,True,False,False,False
false_positive,14,2.8,1,9.429,18.839,90.0,94.0,50.0,50.0,,,none,,no_fusion,move,3,0,110.185,9.932,46.156,uav_3,9.932,False,False,False,False,False
false_positive,14,2.8,2,18.77,9.57,86.0,90.0,50.0,50.0,,,none,,no_fusion,move,3,0,104.828,9.573,46.087,uav_3,9.573,False,False,False,False,False
false_positive,14,2.8,3,19.357,19.125,90.0,86.0,50.0,50.0,,,none,,no_fusion,move,2,0,97.276,9.573,38.5,uav_2,9.573,False,False,False,False,False
false_positive,15,3.0,0,9.344,8.126,94.0,90.0,50.0,50.0,,,none,,no_fusion,move,2,0,117.77,9.839,53.363,uav_2,9.839,False,False,False,False,False
false_positive,15,3.0,1,9.722,19.112,90.0,94.0,50.0,50.0,,,none,,no_fusion,move,3,0,109.785,9.93,45.758,uav_3,9.93,False,False,False,False,False
false_positive,15,3.0,2,19.027,9.877,86.0,90.0,50.0,50.0,,,none,,no_fusion,move,3,0,104.428,9.543,45.687,uav_3,9.543,False,False,False,False,False
false_positive,15,3.0,3,19.648,19.4,90.0,86.0,50.0,50.0,,,none,,no_fusion,move,2,0,96.876,9.543,38.1,uav_2,9.543,False,False,False,False,False
false_positive,16,3.2,0,9.632,8.404,94.0,90.0,50.0,50.0,,,none,,no_fusion,move,2,0,117.37,9.814,52.964,uav_2,9.814,False,False,False,False,False
false_positive,16,3.2,1,10.014,19.385,90.0,94.0,50.0,50.0,,,none,,no_fusion,move,3,0,109.385,9.928,45.36,uav_3,9.928,False,False,False,False,False
false_positive,16,3.2,2,19.283,10.184,86.0,90.0,50.0,50.0,,,none,,no_fusion,move,3,0,104.028,9.514,45.288,uav_3,9.514,False,False,False,False,False
false_positive,16,3.2,3,19.938,19.675,90.0,86.0,50.0,50.0,,,none,,no_fusion,move,2,0,96.476,9.514,37.7,uav_2,9.514,False,False,False,False,False
false_positive,17,3.4,0,9.919,8.683,94.0,90.0,50.0,50.0,,,none,,no_fusion,move,2,0,116.97,9.789,52.564,uav_2,9.789,False,False,False,False,False
false_positive,17,3.4,1,10.307,19.658,90.0,94.0,50.0,50.0,,,none,,no_fusion,move,3,0,108.985,9.926,44.962,uav_3,9.926,False,False,False,False,False
false_positive,17,3.4,2,19.54,10.491,86.0,90.0,50.0,50.0,,,none,,no_fusion,move,3,0,103.628,9.484,44.888,uav_3,9.484,False,False,False,False,False
false_positive,17,3.4,3,20.229,19.95,90.0,86.0,50.0,50.0,,,none,,no_fusion,move,2,0,96.076,9.484,37.301,uav_2,9.484,False,False,False,False,False
false_positive,18,3.6,0,10.207,8.961,94.0,90.0,50.0,50.0,,,none,,no_fusion,move,2,0,116.57,9.764,52.164,uav_2,9.764,False,False,False,False,False
false_positive,18,3.6,1,10.599,19.931,90.0,94.0,50.0,50.0,,,none,,no_fusion,move,3,0,108.585,9.924,44.564,uav_3,9.924,False,False,False,False,False
false_positive,18,3.6,2,19.796,10.798,86.0,90.0,50.0,50.0,,,none,,no_fusion,move,3,0,103.228,9.455,44.488,uav_3,9.455,False,False,False,False,False
false_positive,18,3.6,3,20.519,20.225,90.0,86.0,50.0,50.0,,,none,,no_fusion,move,2,0,95.676,9.455,36.901,uav_2,9.455,False,False,False,False,False
